Retailer,Retailer ID,Invoice Date,Day,Month,Year,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
West Gear,1128299,2021-11-17 00:00:00,17,11,2021,South,Louisiana,New Orleans,Men's Athletic Footwear,45.000000000000014,700,315000.0000000001,126000.00000000004,0.3999999999999999,Online
West Gear,1128299,2021-11-17 00:00:00,17,11,2021,South,Louisiana,New Orleans,Women's Street Footwear,40.00000000000001,525,210000.00000000003,84000.0,0.3999999999999999,Online
West Gear,1128299,2021-11-17 00:00:00,17,11,2021,South,Louisiana,New Orleans,Women's Athletic Footwear,50.000000000000014,500,250000.0000000001,100000.0,0.3999999999999999,Online
West Gear,1128299,2021-11-17 00:00:00,17,11,2021,South,Louisiana,New Orleans,Men's Apparel,70.0,475,332500.0,149625.0,0.45,Online
West Gear,1128299,2021-11-17 00:00:00,17,11,2021,South,Louisiana,New Orleans,Women's Apparel,85.00000000000001,600,510000.00000000006,178500.0,0.35,Online
West Gear,1128299,2021-12-16 00:00:00,16,12,2021,South,Louisiana,New Orleans,Men's Street Footwear,70.00000000000001,800,560000.0000000001,224000.00000000003,0.3999999999999999,Online
West Gear,1128299,2021-12-16 00:00:00,16,12,2021,South,Louisiana,New Orleans,Men's Athletic Footwear,80.00000000000003,800,640000.0000000002,256000.0000000001,0.3999999999999999,Online
Foot Locker,1128299,2021-12-16 00:00:00,16,12,2021,South,Louisiana,New Orleans,Women's Street Footwear,75.00000000000003,600,450000.0000000002,180000.00000000006,0.3999999999999999,Online
Foot Locker,1128299,2021-12-16 00:00:00,16,12,2021,South,Louisiana,New Orleans,Women's Athletic Footwear,75.00000000000003,600,450000.0000000002,180000.00000000006,0.3999999999999999,Online
Foot Locker,1128299,2021-12-16 00:00:00,16,12,2021,South,Louisiana,New Orleans,Men's Apparel,85.00000000000001,525,446250.00000000006,200812.50000000003,0.45,Online
Foot Locker,1128299,2021-12-16 00:00:00,16,12,2021,South,Louisiana,New Orleans,Women's Apparel,90.00000000000003,625,562500.0000000002,196875.0000000001,0.35,Online
Foot Locker,1197831,2021-01-05 00:00:00,5,1,2021,South,Louisiana,New Orleans,Men's Street Footwear,20.0,675,135000.0,40500.0,0.3,Online
Foot Locker,1197831,2021-01-05 00:00:00,5,1,2021,South,Louisiana,New Orleans,Men's Athletic Footwear,30.0,675,202500.0,60750.0,0.3,Online
Foot Locker,1197831,2021-01-05 00:00:00,5,1,2021,South,Louisiana,New Orleans,Women's Street Footwear,30.0,475,142500.0,42750.0,0.3,Online
Foot Locker,1197831,2021-01-05 00:00:00,5,1,2021,South,Louisiana,New Orleans,Women's Athletic Footwear,35.0,475,166250.0,66500.0,0.4,Online
Foot Locker,1197831,2021-01-05 00:00:00,5,1,2021,South,Louisiana,New Orleans,Men's Apparel,40.0,325,130000.0,32500.0,0.25,Online
West Gear,1197831,2021-01-05 00:00:00,5,1,2021,South,Louisiana,New Orleans,Women's Apparel,35.0,475,166250.0,74812.5,0.45,Online
Foot Locker,1197831,2021-02-04 00:00:00,4,2,2021,South,Louisiana,New Orleans,Men's Street Footwear,25.0,625,156250.0,46875.0,0.3,Online
Foot Locker,1197831,2021-02-04 00:00:00,4,2,2021,South,Louisiana,New Orleans,Men's Athletic Footwear,35.0,600,210000.0,63000.0,0.3,Online
Foot Locker,1197831,2021-02-04 00:00:00,4,2,2021,South,Louisiana,New Orleans,Women's Street Footwear,35.0,425,148750.0,44625.0,0.3,Online
Foot Locker,1185732,2021-02-18 00:00:00,18,2,2021,South,Mississippi,Jackson,Women's Athletic Footwear,25.0,325,81250.0,32500.0,0.4,Online
Foot Locker,1185732,2021-02-18 00:00:00,18,2,2021,South,Mississippi,Jackson,Men's Apparel,40.0,400,160000.0,56000.0,0.35,Online
Foot Locker,1185732,2021-02-18 00:00:00,18,2,2021,South,Mississippi,Jackson,Women's Apparel,25.0,500,125000.0,62500.0,0.5,Online
Foot Locker,1185732,2021-03-16 00:00:00,16,3,2021,South,Mississippi,Jackson,Men's Street Footwear,25.0,720,180000.0,72000.0,0.4,Online
Foot Locker,1185732,2021-03-16 00:00:00,16,3,2021,South,Mississippi,Jackson,Men's Athletic Footwear,25.0,400,100000.0,35000.0,0.35,Online
Foot Locker,1185732,2021-03-16 00:00:00,16,3,2021,South,Mississippi,Jackson,Women's Street Footwear,15.000000000000002,425,63750.00000000001,25500.000000000004,0.4,Online
Foot Locker,1185732,2021-03-16 00:00:00,16,3,2021,South,Mississippi,Jackson,Women's Athletic Footwear,20.0,275,54999.99999999999,22000.0,0.4,Online
Foot Locker,1185732,2021-03-16 00:00:00,16,3,2021,South,Mississippi,Jackson,Men's Apparel,35.00000000000001,325,113750.00000000004,39812.50000000001,0.35,Online
Foot Locker,1185732,2021-03-16 00:00:00,16,3,2021,South,Mississippi,Jackson,Women's Apparel,25.0,425,106250.0,53125.0,0.5,Online
Foot Locker,1185732,2021-04-17 00:00:00,17,4,2021,South,Mississippi,Jackson,Men's Street Footwear,25.0,675,168750.0,67500.0,0.4,Online
Foot Locker,1185732,2021-04-17 00:00:00,17,4,2021,South,Mississippi,Jackson,Men's Athletic Footwear,25.0,375,93750.0,32812.5,0.35,Online
Foot Locker,1185732,2021-04-17 00:00:00,17,4,2021,South,Mississippi,Jackson,Women's Street Footwear,15.000000000000002,375,56250.00000000001,22500.000000000004,0.4,Online
Foot Locker,1185732,2021-04-17 00:00:00,17,4,2021,South,Mississippi,Jackson,Women's Athletic Footwear,20.0,300,59999.99999999999,24000.0,0.4,Online
Foot Locker,1185732,2021-04-17 00:00:00,17,4,2021,South,Mississippi,Jackson,Men's Apparel,40.0,325,130000.0,45500.0,0.35,Online
Foot Locker,1185732,2021-04-17 00:00:00,17,4,2021,South,Mississippi,Jackson,Women's Apparel,30.000000000000004,475,142500.00000000003,71250.00000000001,0.5,Online
Foot Locker,1185732,2021-05-16 00:00:00,16,5,2021,South,Mississippi,Jackson,Men's Street Footwear,40.0,745,298000.0,119200.0,0.4,Online
Foot Locker,1185732,2021-05-16 00:00:00,16,5,2021,South,Mississippi,Jackson,Men's Athletic Footwear,40.0,450,180000.0,62999.99999999999,0.35,Online
Foot Locker,1185732,2021-05-16 00:00:00,16,5,2021,South,Mississippi,Jackson,Women's Street Footwear,35.0,425,148750.0,59500.0,0.4,Online
Foot Locker,1185732,2021-05-16 00:00:00,16,5,2021,South,Mississippi,Jackson,Women's Athletic Footwear,35.0,375,131250.0,52500.0,0.4,Online
Foot Locker,1185732,2021-05-16 00:00:00,16,5,2021,South,Mississippi,Jackson,Men's Apparel,44.99999999999999,400,179999.99999999997,62999.99999999999,0.35,Online
Foot Locker,1185732,2021-05-16 00:00:00,16,5,2021,South,Mississippi,Jackson,Women's Apparel,49.99999999999999,500,250000.0,125000.0,0.5,Online
Foot Locker,1185732,2021-06-18 00:00:00,18,6,2021,South,Mississippi,Jackson,Men's Street Footwear,44.99999999999999,750,337499.99999999994,134999.99999999997,0.4,Online
Foot Locker,1185732,2021-06-18 00:00:00,18,6,2021,South,Mississippi,Jackson,Men's Athletic Footwear,40.0,500,200000.0,70000.0,0.35,Online
Foot Locker,1185732,2021-06-18 00:00:00,18,6,2021,South,Mississippi,Jackson,Women's Street Footwear,45.0,475,213750.0,85500.0,0.4,Online
Foot Locker,1185732,2021-06-18 00:00:00,18,6,2021,South,Mississippi,Jackson,Women's Athletic Footwear,45.0,450,202500.0,81000.0,0.4,Online
Foot Locker,1185732,2021-06-18 00:00:00,18,6,2021,South,Mississippi,Jackson,Men's Apparel,60.0,450,270000.0,94500.0,0.35,Online
Foot Locker,1185732,2021-06-18 00:00:00,18,6,2021,South,Mississippi,Jackson,Women's Apparel,65.0,625,406250.0,203125.0,0.5,Online
Foot Locker,1185732,2021-07-16 00:00:00,16,7,2021,South,Mississippi,Jackson,Men's Street Footwear,60.0,850,510000.0,204000.0,0.4,Online
Walmart,1185732,2021-07-16 00:00:00,16,7,2021,South,Mississippi,Jackson,Men's Athletic Footwear,55.00000000000001,600,330000.00000000006,115500.0,0.35,Online
Walmart,1185732,2021-07-16 00:00:00,16,7,2021,South,Mississippi,Jackson,Women's Street Footwear,50.0,525,262500.0,105000.0,0.4,Online
Walmart,1185732,2021-07-16 00:00:00,16,7,2021,South,Mississippi,Jackson,Women's Athletic Footwear,50.0,475,237500.0,95000.0,0.4,Online
Walmart,1185732,2021-07-16 00:00:00,16,7,2021,South,Mississippi,Jackson,Men's Apparel,60.0,500,300000.0,105000.0,0.35,Online
Walmart,1185732,2021-07-16 00:00:00,16,7,2021,South,Mississippi,Jackson,Women's Apparel,65.0,675,438750.0,219375.0,0.5,Online
Walmart,1185732,2021-08-17 00:00:00,17,8,2021,South,Mississippi,Jackson,Men's Street Footwear,60.0,825,495000.0,198000.0,0.4,Online
Walmart,1185732,2021-08-17 00:00:00,17,8,2021,South,Mississippi,Jackson,Men's Athletic Footwear,55.00000000000001,600,330000.00000000006,115500.0,0.35,Online
Walmart,1185732,2021-08-17 00:00:00,17,8,2021,South,Mississippi,Jackson,Women's Street Footwear,50.0,525,262500.0,105000.0,0.4,Online
Walmart,1185732,2021-08-17 00:00:00,17,8,2021,South,Mississippi,Jackson,Women's Athletic Footwear,40.0,475,190000.0,76000.0,0.4,Online
Walmart,1185732,2021-08-17 00:00:00,17,8,2021,South,Mississippi,Jackson,Men's Apparel,50.0,450,225000.0,78750.0,0.35,Online
Walmart,1185732,2021-08-17 00:00:00,17,8,2021,South,Mississippi,Jackson,Women's Apparel,55.00000000000001,625,343750.00000000006,171875.00000000003,0.5,Online
Walmart,1185732,2021-09-16 00:00:00,16,9,2021,South,Mississippi,Jackson,Men's Street Footwear,50.0,725,362500.0,145000.0,0.4,Online
Walmart,1185732,2021-09-16 00:00:00,16,9,2021,South,Mississippi,Jackson,Men's Athletic Footwear,45.000000000000014,525,236250.0000000001,82687.50000000003,0.35,Online
Walmart,1185732,2021-09-16 00:00:00,16,9,2021,South,Mississippi,Jackson,Women's Street Footwear,20.000000000000007,425,85000.00000000003,34000.000000000015,0.4,Online
Walmart,1185732,2021-09-16 00:00:00,16,9,2021,South,Mississippi,Jackson,Women's Athletic Footwear,20.000000000000007,400,80000.00000000003,32000.00000000001,0.4,Online
Walmart,1185732,2021-09-16 00:00:00,16,9,2021,South,Mississippi,Jackson,Men's Apparel,30.000000000000004,400,120000.0,42000.0,0.35,Online
Walmart,1185732,2021-09-16 00:00:00,16,9,2021,South,Mississippi,Jackson,Women's Apparel,35.00000000000001,500,175000.00000000003,87500.00000000001,0.5,Online
Walmart,1185732,2021-10-18 00:00:00,18,10,2021,South,Mississippi,Jackson,Men's Street Footwear,35.00000000000001,675,236250.0000000001,94500.00000000004,0.4,Online
Walmart,1185732,2021-10-18 00:00:00,18,10,2021,South,Mississippi,Jackson,Men's Athletic Footwear,25.00000000000001,500,125000.00000000006,43750.000000000015,0.35,Online
Walmart,1185732,2021-10-18 00:00:00,18,10,2021,South,Mississippi,Jackson,Women's Street Footwear,25.00000000000001,375,93750.00000000004,37500.00000000002,0.4,Online
Walmart,1185732,2021-10-18 00:00:00,18,10,2021,South,Mississippi,Jackson,Women's Athletic Footwear,25.00000000000001,350,87500.00000000004,35000.00000000002,0.4,Online
Walmart,1185732,2021-10-18 00:00:00,18,10,2021,South,Mississippi,Jackson,Men's Apparel,35.00000000000001,350,122500.00000000004,42875.00000000001,0.35,Online
Sports Direct,1185732,2021-10-18 00:00:00,18,10,2021,South,Mississippi,Jackson,Women's Apparel,35.0,475,166250.0,83125.0,0.5,Online
Sports Direct,1185732,2021-11-17 00:00:00,17,11,2021,South,Mississippi,Jackson,Men's Street Footwear,30.00000000000001,625,187500.0000000001,75000.00000000003,0.4,Online
Sports Direct,1185732,2021-11-17 00:00:00,17,11,2021,South,Mississippi,Jackson,Men's Athletic Footwear,20.00000000000001,450,90000.00000000004,31500.00000000001,0.35,Online
Sports Direct,1185732,2021-11-17 00:00:00,17,11,2021,South,Mississippi,Jackson,Women's Street Footwear,30.00000000000001,395,118500.00000000006,47400.00000000003,0.4,Online
Sports Direct,1185732,2021-11-17 00:00:00,17,11,2021,South,Mississippi,Jackson,Women's Athletic Footwear,60.00000000000002,450,270000.0000000001,108000.00000000006,0.4,Online
Sports Direct,1185732,2021-11-17 00:00:00,17,11,2021,South,Mississippi,Jackson,Men's Apparel,75.00000000000001,425,318750.00000000006,111562.5,0.35,Online
Sports Direct,1185732,2021-11-17 00:00:00,17,11,2021,South,Mississippi,Jackson,Women's Apparel,75.0,525,393750.0,196875.0,0.5,Online
Sports Direct,1185732,2021-12-16 00:00:00,16,12,2021,South,Mississippi,Jackson,Men's Street Footwear,70.0,775,542500.0,217000.0,0.4,Online
Sports Direct,1185732,2021-12-16 00:00:00,16,12,2021,South,Mississippi,Jackson,Men's Athletic Footwear,60.00000000000001,575,345000.00000000006,120750.0,0.35,Online
Sports Direct,1185732,2021-12-16 00:00:00,16,12,2021,South,Mississippi,Jackson,Women's Street Footwear,60.00000000000001,525,315000.00000000006,126000.00000000004,0.4,Online
Sports Direct,1185732,2021-12-16 00:00:00,16,12,2021,South,Mississippi,Jackson,Women's Athletic Footwear,60.00000000000001,475,285000.00000000006,114000.00000000004,0.4,Online
Sports Direct,1185732,2021-12-16 00:00:00,16,12,2021,South,Mississippi,Jackson,Men's Apparel,70.0,475,332500.0,116375.0,0.35,Online
Sports Direct,1185732,2021-12-16 00:00:00,16,12,2021,South,Mississippi,Jackson,Women's Apparel,75.0,575,431250.0,215625.0,0.5,Online
Sports Direct,1197831,2021-01-23 00:00:00,23,1,2021,South,Mississippi,Jackson,Men's Street Footwear,25.000000000000007,650,162500.00000000006,65000.00000000003,0.4,Online
Sports Direct,1197831,2021-01-23 00:00:00,23,1,2021,South,Mississippi,Jackson,Men's Athletic Footwear,25.000000000000007,450,112500.00000000004,39375.00000000001,0.35,Online
Sports Direct,1197831,2021-01-23 00:00:00,23,1,2021,South,Mississippi,Jackson,Women's Street Footwear,15.000000000000009,450,67500.00000000003,27000.00000000001,0.4,Online
Sports Direct,1197831,2021-01-23 00:00:00,23,1,2021,South,Mississippi,Jackson,Women's Athletic Footwear,20.0,300,60000.0,24000.0,0.4,Online
Sports Direct,1197831,2021-01-23 00:00:00,23,1,2021,South,Mississippi,Jackson,Men's Apparel,35.0,350,122500.0,42875.0,0.35,Online
Sports Direct,1197831,2021-01-23 00:00:00,23,1,2021,South,Mississippi,Jackson,Women's Apparel,25.000000000000007,450,112500.00000000004,45000.000000000015,0.4,Online
Sports Direct,1197831,2021-02-21 00:00:00,21,2,2021,South,Mississippi,Jackson,Men's Street Footwear,25.000000000000007,700,175000.00000000006,70000.00000000003,0.4,Online
Sports Direct,1197831,2021-02-21 00:00:00,21,2,2021,South,Mississippi,Jackson,Men's Athletic Footwear,25.000000000000007,350,87500.00000000003,30625.000000000007,0.35,Online
Sports Direct,1197831,2021-02-21 00:00:00,21,2,2021,South,Mississippi,Jackson,Women's Street Footwear,15.000000000000009,400,60000.00000000003,24000.00000000001,0.4,Online
Walmart,1197831,2021-02-21 00:00:00,21,2,2021,South,Arkansas,Little Rock,Women's Athletic Footwear,20.0,250,50000.0,20000.0,0.4,Online
Walmart,1197831,2021-02-21 00:00:00,21,2,2021,South,Arkansas,Little Rock,Men's Apparel,35.0,325,113750.0,39812.5,0.35,Online
Walmart,1197831,2021-02-21 00:00:00,21,2,2021,South,Arkansas,Little Rock,Women's Apparel,20.0,425,85000.0,34000.0,0.4,Online
Walmart,1197831,2021-03-19 00:00:00,19,3,2021,South,Arkansas,Little Rock,Men's Street Footwear,20.0,645,129000.0,51600.0,0.4,Online
Walmart,1197831,2021-03-19 00:00:00,19,3,2021,South,Arkansas,Little Rock,Men's Athletic Footwear,20.0,325,65000.0,22750.0,0.35,Online
Walmart,1197831,2021-03-19 00:00:00,19,3,2021,South,Arkansas,Little Rock,Women's Street Footwear,10.000000000000002,350,35000.00000000001,14000.000000000004,0.4,Online
Walmart,1197831,2021-03-19 00:00:00,19,3,2021,South,Arkansas,Little Rock,Women's Athletic Footwear,20.0,200,39999.99999999999,15999.999999999998,0.4,Online
Walmart,1197831,2021-03-19 00:00:00,19,3,2021,South,Arkansas,Little Rock,Men's Apparel,35.00000000000001,250,87500.00000000001,30625.000000000004,0.35,Online
Walmart,1197831,2021-03-19 00:00:00,19,3,2021,South,Arkansas,Little Rock,Women's Apparel,25.0,350,87500.0,35000.0,0.4,Online
Walmart,1197831,2021-04-20 00:00:00,20,4,2021,South,Arkansas,Little Rock,Men's Street Footwear,25.0,600,150000.0,60000.0,0.4,Online
Walmart,1197831,2021-04-20 00:00:00,20,4,2021,South,Arkansas,Little Rock,Men's Athletic Footwear,25.0,300,75000.0,26250.0,0.35,Online
Walmart,1197831,2021-04-20 00:00:00,20,4,2021,South,Arkansas,Little Rock,Women's Street Footwear,15.000000000000002,300,45000.00000000001,18000.000000000004,0.4,Online
Walmart,1197831,2021-04-20 00:00:00,20,4,2021,South,Arkansas,Little Rock,Women's Athletic Footwear,20.0,225,44999.99999999999,17999.999999999996,0.4,Online
Walmart,1197831,2021-04-20 00:00:00,20,4,2021,South,Arkansas,Little Rock,Men's Apparel,40.0,250,100000.0,35000.0,0.35,Online
Walmart,1197831,2021-04-20 00:00:00,20,4,2021,South,Arkansas,Little Rock,Women's Apparel,30.000000000000004,400,120000.0,48000.00000000001,0.4,Online
Walmart,1197831,2021-05-19 00:00:00,19,5,2021,South,Arkansas,Little Rock,Men's Street Footwear,40.0,670,268000.0,107200.0,0.4,Online
Walmart,1197831,2021-05-19 00:00:00,19,5,2021,South,Arkansas,Little Rock,Men's Athletic Footwear,40.0,375,150000.0,52500.0,0.35,Online
Walmart,1197831,2021-05-19 00:00:00,19,5,2021,South,Arkansas,Little Rock,Women's Street Footwear,35.0,350,122500.0,49000.0,0.4,Online
Walmart,1197831,2021-05-19 00:00:00,19,5,2021,South,Arkansas,Little Rock,Women's Athletic Footwear,35.0,300,105000.0,42000.0,0.4,Online
Walmart,1197831,2021-05-19 00:00:00,19,5,2021,South,Arkansas,Little Rock,Men's Apparel,44.99999999999999,325,146249.99999999997,51187.49999999999,0.35,Online
Walmart,1197831,2021-05-19 00:00:00,19,5,2021,South,Arkansas,Little Rock,Women's Apparel,44.99999999999999,425,191250.0,76499.99999999999,0.4,Online
Walmart,1197831,2021-06-21 00:00:00,21,6,2021,South,Arkansas,Little Rock,Men's Street Footwear,40.0,675,270000.0,108000.0,0.4,Online
Walmart,1197831,2021-06-21 00:00:00,21,6,2021,South,Arkansas,Little Rock,Men's Athletic Footwear,35.0,425,148750.0,52062.5,0.35,Online
Walmart,1197831,2021-06-21 00:00:00,21,6,2021,South,Arkansas,Little Rock,Women's Street Footwear,40.0,400,160000.0,64000.0,0.4,Online
Walmart,1197831,2021-06-21 00:00:00,21,6,2021,South,Arkansas,Little Rock,Women's Athletic Footwear,40.0,375,150000.0,60000.0,0.4,Online
Walmart,1197831,2021-06-21 00:00:00,21,6,2021,South,Arkansas,Little Rock,Men's Apparel,54.99999999999999,375,206250.0,72187.49999999999,0.35,Online
Walmart,1197831,2021-06-21 00:00:00,21,6,2021,South,Arkansas,Little Rock,Women's Apparel,60.0,550,330000.0,132000.0,0.4,Online
Walmart,1197831,2021-07-19 00:00:00,19,7,2021,South,Arkansas,Little Rock,Men's Street Footwear,54.99999999999999,775,426250.0,170500.0,0.4,Online
Walmart,1197831,2021-07-19 00:00:00,19,7,2021,South,Arkansas,Little Rock,Men's Athletic Footwear,50.0,525,262500.0,91875.0,0.35,Online
Walmart,1197831,2021-07-19 00:00:00,19,7,2021,South,Arkansas,Little Rock,Women's Street Footwear,45.0,450,202500.0,81000.0,0.4,Online
Walmart,1197831,2021-07-19 00:00:00,19,7,2021,South,Arkansas,Little Rock,Women's Athletic Footwear,45.0,400,180000.0,72000.0,0.4,Online
Walmart,1197831,2021-07-19 00:00:00,19,7,2021,South,Arkansas,Little Rock,Men's Apparel,60.0,425,255000.0,89250.0,0.35,Online
Walmart,1197831,2021-07-19 00:00:00,19,7,2021,South,Arkansas,Little Rock,Women's Apparel,65.0,600,390000.0,156000.0,0.4,Online
Walmart,1197831,2021-08-20 00:00:00,20,8,2021,South,Arkansas,Little Rock,Men's Street Footwear,60.0,750,450000.0,180000.0,0.4,Online
Walmart,1197831,2021-08-20 00:00:00,20,8,2021,South,Arkansas,Little Rock,Men's Athletic Footwear,55.00000000000001,525,288750.00000000006,101062.5,0.35,Online
Walmart,1197831,2021-08-20 00:00:00,20,8,2021,South,Arkansas,Little Rock,Women's Street Footwear,50.0,450,225000.0,90000.0,0.4,Online
Walmart,1197831,2021-08-20 00:00:00,20,8,2021,South,Arkansas,Little Rock,Women's Athletic Footwear,40.0,400,160000.0,64000.0,0.4,Online
Walmart,1197831,2021-08-20 00:00:00,20,8,2021,South,Arkansas,Little Rock,Men's Apparel,50.0,375,187500.0,65625.0,0.35,Online
Walmart,1197831,2021-08-20 00:00:00,20,8,2021,South,Arkansas,Little Rock,Women's Apparel,55.00000000000001,550,302500.00000000006,121000.00000000004,0.4,Online
Walmart,1197831,2021-09-19 00:00:00,19,9,2021,South,Arkansas,Little Rock,Men's Street Footwear,50.0,650,325000.0,130000.0,0.4,Online
Walmart,1197831,2021-09-19 00:00:00,19,9,2021,South,Arkansas,Little Rock,Men's Athletic Footwear,40.000000000000014,450,180000.00000000006,63000.000000000015,0.35,Online
Walmart,1197831,2021-09-19 00:00:00,19,9,2021,South,Arkansas,Little Rock,Women's Street Footwear,15.000000000000009,350,52500.00000000002,21000.00000000001,0.4,Online
Walmart,1197831,2021-09-19 00:00:00,19,9,2021,South,Arkansas,Little Rock,Women's Athletic Footwear,15.000000000000009,325,48750.00000000002,19500.00000000001,0.4,Online
Walmart,1197831,2021-09-19 00:00:00,19,9,2021,South,Arkansas,Little Rock,Men's Apparel,25.000000000000007,325,81250.00000000003,28437.500000000007,0.35,Online
Walmart,1197831,2021-09-19 00:00:00,19,9,2021,South,Arkansas,Little Rock,Women's Apparel,30.00000000000001,425,127500.00000000004,51000.00000000002,0.4,Online
Walmart,1197831,2021-10-21 00:00:00,21,10,2021,South,Arkansas,Little Rock,Men's Street Footwear,30.00000000000001,600,180000.00000000006,72000.00000000003,0.4,Online
Walmart,1197831,2021-10-21 00:00:00,21,10,2021,South,Arkansas,Little Rock,Men's Athletic Footwear,20.00000000000001,425,85000.00000000004,29750.00000000001,0.35,Online
Walmart,1197831,2021-10-21 00:00:00,21,10,2021,South,Arkansas,Little Rock,Women's Street Footwear,20.00000000000001,300,60000.00000000003,24000.00000000001,0.4,Online
Walmart,1197831,2021-10-21 00:00:00,21,10,2021,South,Arkansas,Little Rock,Women's Athletic Footwear,20.00000000000001,275,55000.00000000003,22000.00000000001,0.4,Online
Walmart,1197831,2021-10-21 00:00:00,21,10,2021,South,Arkansas,Little Rock,Men's Apparel,30.00000000000001,275,82500.00000000003,28875.000000000007,0.35,Online
West Gear,1197831,2021-10-21 00:00:00,21,10,2021,South,Arkansas,Little Rock,Women's Apparel,30.000000000000004,400,120000.0,48000.00000000001,0.4,Online
West Gear,1197831,2021-11-20 00:00:00,20,11,2021,South,Arkansas,Little Rock,Men's Street Footwear,25.00000000000001,550,137500.00000000006,55000.00000000003,0.4,Online
West Gear,1197831,2021-11-20 00:00:00,20,11,2021,South,Arkansas,Little Rock,Men's Athletic Footwear,15.000000000000014,375,56250.00000000005,19687.50000000002,0.35,Online
West Gear,1197831,2021-11-20 00:00:00,20,11,2021,South,Arkansas,Little Rock,Women's Street Footwear,25.000000000000018,320,80000.00000000006,32000.000000000025,0.4,Online
West Gear,1197831,2021-11-20 00:00:00,20,11,2021,South,Arkansas,Little Rock,Women's Athletic Footwear,55.000000000000014,375,206250.0000000001,82500.00000000003,0.4,Online
West Gear,1197831,2021-11-20 00:00:00,20,11,2021,South,Arkansas,Little Rock,Men's Apparel,75.00000000000001,350,262500.00000000006,91875.0,0.35,Online
West Gear,1197831,2021-11-20 00:00:00,20,11,2021,South,Arkansas,Little Rock,Women's Apparel,75.0,450,337500.0,135000.0,0.4,Online
West Gear,1197831,2021-12-19 00:00:00,19,12,2021,South,Arkansas,Little Rock,Men's Street Footwear,70.0,700,490000.0,196000.0,0.4,Online
West Gear,1197831,2021-12-19 00:00:00,19,12,2021,South,Arkansas,Little Rock,Men's Athletic Footwear,60.00000000000001,500,300000.00000000006,105000.0,0.35,Online
West Gear,1197831,2021-12-19 00:00:00,19,12,2021,South,Arkansas,Little Rock,Women's Street Footwear,60.00000000000001,450,270000.00000000006,108000.00000000004,0.4,Online
West Gear,1197831,2021-12-19 00:00:00,19,12,2021,South,Arkansas,Little Rock,Women's Athletic Footwear,60.00000000000001,400,240000.00000000003,96000.0,0.4,Online
West Gear,1197831,2021-12-19 00:00:00,19,12,2021,South,Arkansas,Little Rock,Men's Apparel,70.0,400,280000.0,98000.0,0.35,Online
West Gear,1197831,2021-12-19 00:00:00,19,12,2021,South,Arkansas,Little Rock,Women's Apparel,75.0,500,375000.0,150000.0,0.4,Online
West Gear,1197831,2021-01-23 00:00:00,23,1,2021,South,Arkansas,Little Rock,Men's Street Footwear,25.000000000000007,575,143750.00000000003,57500.000000000015,0.4,Online
West Gear,1197831,2021-01-23 00:00:00,23,1,2021,South,Arkansas,Little Rock,Men's Athletic Footwear,25.000000000000007,375,93750.00000000004,32812.50000000001,0.35,Online
West Gear,1197831,2021-01-23 00:00:00,23,1,2021,South,Arkansas,Little Rock,Women's Street Footwear,15.000000000000009,375,56250.00000000003,22500.00000000001,0.4,Online
West Gear,1197831,2021-01-23 00:00:00,23,1,2021,South,Arkansas,Little Rock,Women's Athletic Footwear,20.0,225,45000.0,18000.0,0.4,Online
West Gear,1197831,2021-01-23 00:00:00,23,1,2021,South,Arkansas,Little Rock,Men's Apparel,35.0,275,96250.0,33687.5,0.35,Online
West Gear,1197831,2021-01-23 00:00:00,23,1,2021,South,Arkansas,Little Rock,Women's Apparel,25.000000000000007,375,93750.00000000004,37500.000000000015,0.4,Online
West Gear,1197831,2021-02-21 00:00:00,21,2,2021,South,Arkansas,Little Rock,Men's Street Footwear,25.000000000000007,625,156250.00000000006,62500.00000000003,0.4,Online
West Gear,1197831,2021-02-21 00:00:00,21,2,2021,South,Arkansas,Little Rock,Men's Athletic Footwear,25.000000000000007,275,68750.00000000001,24062.500000000004,0.35,Online
West Gear,1197831,2021-02-21 00:00:00,21,2,2021,South,Arkansas,Little Rock,Women's Street Footwear,15.000000000000009,325,48750.00000000002,19500.00000000001,0.4,Online
West Gear,1197831,2021-02-21 00:00:00,21,2,2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,20.0,175,35000.0,14000.0,0.4,Online
West Gear,1197831,2021-02-21 00:00:00,21,2,2021,South,Oklahoma,Oklahoma City,Men's Apparel,35.0,250,87500.0,30625.0,0.35,Online
West Gear,1197831,2021-02-21 00:00:00,21,2,2021,South,Oklahoma,Oklahoma City,Women's Apparel,20.0,350,70000.0,28000.0,0.4,Online
West Gear,1197831,2021-03-19 00:00:00,19,3,2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,20.0,570,114000.0,45600.0,0.4,Online
West Gear,1197831,2021-03-19 00:00:00,19,3,2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,20.0,250,50000.0,17500.0,0.35,Online
West Gear,1197831,2021-03-19 00:00:00,19,3,2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,10.000000000000002,275,27500.000000000004,11000.000000000002,0.4,Online
West Gear,1197831,2021-03-19 00:00:00,19,3,2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,20.0,125,25000.0,10000.0,0.4,Online
