Retailer,Retailer ID,Invoice Date,Day,Month,Year,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
West Gear,1185732,2021-04-11 00:00:00,11,4,2021,West,Utah,Salt Lake City,Men's Athletic Footwear,25.000000000000007,325,81250.00000000003,28437.500000000007,0.35,In-store
West Gear,1185732,2021-04-11 00:00:00,11,4,2021,West,Utah,Salt Lake City,Women's Street Footwear,15.000000000000009,325,48750.00000000002,17062.500000000007,0.35,In-store
West Gear,1185732,2021-04-11 00:00:00,11,4,2021,West,Utah,Salt Lake City,Women's Athletic Footwear,20.0,250,50000.0,20000.0,0.4,In-store
West Gear,1185732,2021-04-11 00:00:00,11,4,2021,West,Utah,Salt Lake City,Men's Apparel,35.0,275,96250.0,33687.5,0.35,In-store
West Gear,1185732,2021-04-11 00:00:00,11,4,2021,West,Utah,Salt Lake City,Women's Apparel,25.000000000000007,400,100000.00000000004,50000.000000000015,0.5,In-store
West Gear,1185732,2021-05-12 00:00:00,12,5,2021,West,Utah,Salt Lake City,Men's Street Footwear,35.0,670,234500.0,93800.0,0.4,In-store
West Gear,1185732,2021-05-12 00:00:00,12,5,2021,West,Utah,Salt Lake City,Men's Athletic Footwear,30.00000000000001,375,112500.00000000004,39375.000000000015,0.35,In-store
West Gear,1185732,2021-05-12 00:00:00,12,5,2021,West,Utah,Salt Lake City,Women's Street Footwear,25.000000000000007,350,87500.00000000003,30625.000000000007,0.35,In-store
West Gear,1185732,2021-05-12 00:00:00,12,5,2021,West,Utah,Salt Lake City,Women's Athletic Footwear,25.000000000000007,275,68750.00000000001,27500.000000000007,0.4,In-store
West Gear,1185732,2021-05-12 00:00:00,12,5,2021,West,Utah,Salt Lake City,Men's Apparel,40.0,300,120000.0,42000.0,0.35,In-store
West Gear,1185732,2021-05-12 00:00:00,12,5,2021,West,Utah,Salt Lake City,Women's Apparel,44.99999999999999,400,179999.99999999997,89999.99999999999,0.5,In-store
West Gear,1185732,2021-06-11 00:00:00,11,6,2021,West,Utah,Salt Lake City,Men's Street Footwear,30.000000000000004,650,195000.00000000003,78000.00000000001,0.4,In-store
West Gear,1185732,2021-06-11 00:00:00,11,6,2021,West,Utah,Salt Lake City,Men's Athletic Footwear,25.00000000000001,400,100000.00000000004,35000.000000000015,0.35,In-store
West Gear,1185732,2021-06-11 00:00:00,11,6,2021,West,Utah,Salt Lake City,Women's Street Footwear,20.000000000000007,425,85000.00000000003,29750.000000000007,0.35,In-store
West Gear,1185732,2021-06-11 00:00:00,11,6,2021,West,Utah,Salt Lake City,Women's Athletic Footwear,20.000000000000007,400,80000.00000000003,32000.00000000001,0.4,In-store
West Gear,1185732,2021-06-11 00:00:00,11,6,2021,West,Utah,Salt Lake City,Men's Apparel,35.0,400,140000.0,49000.0,0.35,In-store
West Gear,1185732,2021-06-11 00:00:00,11,6,2021,West,Utah,Salt Lake City,Women's Apparel,40.0,575,230000.0,115000.0,0.5,In-store
West Gear,1185732,2021-07-10 00:00:00,10,7,2021,West,Utah,Salt Lake City,Men's Street Footwear,35.0,800,280000.0,112000.0,0.4,In-store
West Gear,1185732,2021-07-10 00:00:00,10,7,2021,West,Utah,Salt Lake City,Men's Athletic Footwear,30.00000000000001,550,165000.00000000006,57750.000000000015,0.35,In-store
West Gear,1185732,2021-07-10 00:00:00,10,7,2021,West,Utah,Salt Lake City,Women's Street Footwear,25.000000000000007,475,118750.00000000004,41562.50000000001,0.35,In-store
West Gear,1185732,2021-07-10 00:00:00,10,7,2021,West,Utah,Salt Lake City,Women's Athletic Footwear,25.000000000000007,425,106250.00000000004,42500.000000000015,0.4,In-store
West Gear,1185732,2021-07-10 00:00:00,10,7,2021,West,Utah,Salt Lake City,Men's Apparel,35.0,425,148750.0,52062.5,0.35,In-store
West Gear,1185732,2021-07-10 00:00:00,10,7,2021,West,Utah,Salt Lake City,Women's Apparel,40.0,600,240000.0,120000.0,0.5,In-store
West Gear,1185732,2021-08-11 00:00:00,11,8,2021,West,Utah,Salt Lake City,Men's Street Footwear,35.0,750,262500.0,105000.0,0.4,In-store
West Gear,1185732,2021-08-11 00:00:00,11,8,2021,West,Utah,Salt Lake City,Men's Athletic Footwear,35.00000000000001,525,183750.00000000003,64312.50000000001,0.35,In-store
West Gear,1185732,2021-08-11 00:00:00,11,8,2021,West,Utah,Salt Lake City,Women's Street Footwear,30.000000000000004,450,135000.00000000003,47250.00000000001,0.35,In-store
West Gear,1185732,2021-08-11 00:00:00,11,8,2021,West,Utah,Salt Lake City,Women's Athletic Footwear,20.000000000000007,375,75000.00000000003,30000.00000000001,0.4,In-store
West Gear,1185732,2021-08-11 00:00:00,11,8,2021,West,Utah,Salt Lake City,Men's Apparel,30.000000000000004,350,105000.0,36750.0,0.35,In-store
West Gear,1185732,2021-08-11 00:00:00,11,8,2021,West,Utah,Salt Lake City,Women's Apparel,35.0,525,183750.0,91875.0,0.5,In-store
West Gear,1185732,2021-09-12 00:00:00,12,9,2021,West,Utah,Salt Lake City,Men's Street Footwear,30.000000000000004,650,195000.00000000003,78000.00000000001,0.4,In-store
West Gear,1185732,2021-09-12 00:00:00,12,9,2021,West,Utah,Salt Lake City,Men's Athletic Footwear,25.00000000000001,450,112500.00000000004,39375.000000000015,0.35,In-store
West Gear,1185732,2021-09-12 00:00:00,12,9,2021,West,Utah,Salt Lake City,Women's Street Footwear,10.000000000000002,350,35000.00000000001,12250.000000000002,0.35,In-store
West Gear,1185732,2021-09-12 00:00:00,12,9,2021,West,Utah,Salt Lake City,Women's Athletic Footwear,10.000000000000002,325,32500.000000000007,13000.000000000004,0.4,In-store
West Gear,1185732,2021-09-12 00:00:00,12,9,2021,West,Utah,Salt Lake City,Men's Apparel,20.0,325,65000.0,22750.0,0.35,In-store
West Gear,1185732,2021-09-12 00:00:00,12,9,2021,West,Utah,Salt Lake City,Women's Apparel,25.000000000000007,400,100000.00000000004,50000.000000000015,0.5,In-store
West Gear,1185732,2021-10-11 00:00:00,11,10,2021,West,Utah,Salt Lake City,Men's Street Footwear,30.0,575,172500.0,69000.0,0.4,In-store
West Gear,1185732,2021-10-11 00:00:00,11,10,2021,West,Utah,Salt Lake City,Men's Athletic Footwear,20.0,400,80000.0,28000.0,0.35,In-store
West Gear,1185732,2021-10-11 00:00:00,11,10,2021,West,Utah,Salt Lake City,Women's Street Footwear,20.0,300,60000.0,21000.0,0.35,In-store
West Gear,1185732,2021-10-11 00:00:00,11,10,2021,West,Utah,Salt Lake City,Women's Athletic Footwear,20.0,275,55000.0,22000.0,0.4,In-store
West Gear,1185732,2021-10-11 00:00:00,11,10,2021,West,Utah,Salt Lake City,Men's Apparel,30.0,275,82500.0,28875.0,0.35,In-store
West Gear,1185732,2021-10-11 00:00:00,11,10,2021,West,Utah,Salt Lake City,Women's Apparel,34.99999999999999,400,139999.99999999997,69999.99999999999,0.5,In-store
West Gear,1185732,2021-11-11 00:00:00,11,11,2021,West,Utah,Salt Lake City,Men's Street Footwear,30.000000000000004,550,165000.00000000003,66000.00000000001,0.4,In-store
West Gear,1185732,2021-11-11 00:00:00,11,11,2021,West,Utah,Salt Lake City,Men's Athletic Footwear,20.000000000000007,400,80000.00000000003,28000.000000000007,0.35,In-store
West Gear,1185732,2021-11-11 00:00:00,11,11,2021,West,Utah,Salt Lake City,Women's Street Footwear,20.000000000000007,345,69000.00000000003,24150.000000000007,0.35,In-store
West Gear,1185732,2021-11-11 00:00:00,11,11,2021,West,Utah,Salt Lake City,Women's Athletic Footwear,20.000000000000007,375,75000.00000000003,30000.00000000001,0.4,In-store
West Gear,1185732,2021-11-11 00:00:00,11,11,2021,West,Utah,Salt Lake City,Men's Apparel,40.0,350,140000.0,49000.0,0.35,In-store
West Gear,1185732,2021-11-11 00:00:00,11,11,2021,West,Utah,Salt Lake City,Women's Apparel,44.99999999999999,450,202500.0,101249.99999999996,0.5,In-store
West Gear,1185732,2021-12-10 00:00:00,10,12,2021,West,Utah,Salt Lake City,Men's Street Footwear,40.0,700,280000.0,112000.0,0.4,In-store
West Gear,1185732,2021-12-10 00:00:00,10,12,2021,West,Utah,Salt Lake City,Men's Athletic Footwear,30.000000000000004,500,150000.00000000003,52500.00000000001,0.35,In-store
West Gear,1185732,2021-12-10 00:00:00,10,12,2021,West,Utah,Salt Lake City,Women's Street Footwear,30.000000000000004,450,135000.00000000003,47250.00000000001,0.35,In-store
West Gear,1185732,2021-12-10 00:00:00,10,12,2021,West,Utah,Salt Lake City,Women's Athletic Footwear,30.000000000000004,400,120000.0,48000.00000000001,0.4,In-store
West Gear,1185732,2021-12-10 00:00:00,10,12,2021,West,Utah,Salt Lake City,Men's Apparel,40.0,400,160000.0,56000.0,0.35,In-store
West Gear,1185732,2021-12-10 00:00:00,10,12,2021,West,Utah,Salt Lake City,Women's Apparel,44.99999999999999,500,225000.0,112499.99999999996,0.5,In-store
West Gear,1128299,2021-01-24 00:00:00,24,1,2021,West,Utah,Salt Lake City,Men's Street Footwear,30.000000000000004,350,105000.0,36750.0,0.35,In-store
West Gear,1128299,2021-01-24 00:00:00,24,1,2021,West,Utah,Salt Lake City,Men's Athletic Footwear,40.0,350,140000.0,49000.0,0.35,In-store
West Gear,1128299,2021-01-24 00:00:00,24,1,2021,West,Utah,Salt Lake City,Women's Street Footwear,40.0,350,140000.0,49000.0,0.35,In-store
West Gear,1128299,2021-01-24 00:00:00,24,1,2021,West,Utah,Salt Lake City,Women's Athletic Footwear,40.0,200,80000.0,28000.0,0.35,In-store
West Gear,1128299,2021-01-24 00:00:00,24,1,2021,West,Utah,Salt Lake City,Men's Apparel,45.00000000000001,150,67500.00000000001,27000.000000000007,0.4,In-store
West Gear,1128299,2021-01-24 00:00:00,24,1,2021,West,Utah,Salt Lake City,Women's Apparel,40.0,400,160000.0,48000.0,0.3,In-store
West Gear,1128299,2021-02-24 00:00:00,24,2,2021,West,Utah,Salt Lake City,Men's Street Footwear,30.000000000000004,450,135000.00000000003,47250.00000000001,0.35,In-store
West Gear,1128299,2021-02-24 00:00:00,24,2,2021,West,Utah,Salt Lake City,Men's Athletic Footwear,40.0,350,140000.0,49000.0,0.35,In-store
West Gear,1128299,2021-02-24 00:00:00,24,2,2021,West,Utah,Salt Lake City,Women's Street Footwear,40.0,350,140000.0,49000.0,0.35,In-store
West Gear,1128299,2021-02-24 00:00:00,24,2,2021,West,Oregon,Portland,Women's Athletic Footwear,40.0,200,80000.0,28000.0,0.35,In-store
West Gear,1128299,2021-02-24 00:00:00,24,2,2021,West,Oregon,Portland,Men's Apparel,45.00000000000001,125,56250.00000000001,22500.000000000004,0.4,In-store
West Gear,1128299,2021-02-24 00:00:00,24,2,2021,West,Oregon,Portland,Women's Apparel,40.0,325,130000.0,39000.0,0.3,In-store
West Gear,1128299,2021-03-23 00:00:00,23,3,2021,West,Oregon,Portland,Men's Street Footwear,40.0,475,190000.0,66500.0,0.35,In-store
West Gear,1128299,2021-03-23 00:00:00,23,3,2021,West,Oregon,Portland,Men's Athletic Footwear,50.0,325,162500.0,56875.0,0.35,In-store
West Gear,1128299,2021-03-23 00:00:00,23,3,2021,West,Oregon,Portland,Women's Street Footwear,54.99999999999999,350,192500.0,67374.99999999999,0.35,In-store
West Gear,1128299,2021-03-23 00:00:00,23,3,2021,West,Oregon,Portland,Women's Athletic Footwear,50.0,250,125000.0,43750.0,0.35,In-store
West Gear,1128299,2021-03-23 00:00:00,23,3,2021,West,Oregon,Portland,Men's Apparel,55.00000000000001,100,55000.00000000001,22000.000000000004,0.4,In-store
West Gear,1128299,2021-03-23 00:00:00,23,3,2021,West,Oregon,Portland,Women's Apparel,50.0,300,150000.0,45000.0,0.3,In-store
West Gear,1128299,2021-04-24 00:00:00,24,4,2021,West,Oregon,Portland,Men's Street Footwear,55.00000000000001,475,261250.00000000003,91437.5,0.35,In-store
West Gear,1128299,2021-04-24 00:00:00,24,4,2021,West,Oregon,Portland,Men's Athletic Footwear,60.00000000000001,275,165000.00000000003,57750.00000000001,0.35,In-store
West Gear,1128299,2021-04-24 00:00:00,24,4,2021,West,Oregon,Portland,Women's Street Footwear,60.00000000000001,325,195000.00000000003,68250.0,0.35,In-store
West Gear,1128299,2021-04-24 00:00:00,24,4,2021,West,Oregon,Portland,Women's Athletic Footwear,45.00000000000001,225,101250.0,35437.5,0.35,In-store
West Gear,1128299,2021-04-24 00:00:00,24,4,2021,West,Oregon,Portland,Men's Apparel,50.000000000000014,125,62500.000000000015,25000.000000000007,0.4,In-store
West Gear,1128299,2021-04-24 00:00:00,24,4,2021,West,Oregon,Portland,Women's Apparel,65.00000000000001,300,195000.00000000003,58500.00000000001,0.3,In-store
West Gear,1128299,2021-05-25 00:00:00,25,5,2021,West,Oregon,Portland,Men's Street Footwear,50.0,500,250000.0,87500.0,0.35,In-store
West Gear,1128299,2021-05-25 00:00:00,25,5,2021,West,Oregon,Portland,Men's Athletic Footwear,55.00000000000001,350,192500.00000000003,67375.0,0.35,In-store
West Gear,1128299,2021-05-25 00:00:00,25,5,2021,West,Oregon,Portland,Women's Street Footwear,55.00000000000001,350,192500.00000000003,67375.0,0.35,In-store
West Gear,1128299,2021-05-25 00:00:00,25,5,2021,West,Oregon,Portland,Women's Athletic Footwear,50.0,275,137500.0,48125.0,0.35,In-store
West Gear,1128299,2021-05-25 00:00:00,25,5,2021,West,Oregon,Portland,Men's Apparel,44.99999999999999,175,78749.99999999999,31500.0,0.4,In-store
West Gear,1128299,2021-05-25 00:00:00,25,5,2021,West,Oregon,Portland,Women's Apparel,60.0,525,315000.0,94500.0,0.3,In-store
West Gear,1128299,2021-06-24 00:00:00,24,6,2021,West,Oregon,Portland,Men's Street Footwear,54.99999999999999,775,426250.0,149187.49999999997,0.35,In-store
West Gear,1128299,2021-06-24 00:00:00,24,6,2021,West,Oregon,Portland,Men's Athletic Footwear,64.99999999999999,650,422499.9999999999,147874.99999999994,0.35,In-store
West Gear,1128299,2021-06-24 00:00:00,24,6,2021,West,Oregon,Portland,Women's Street Footwear,80.0,650,520000.0,182000.0,0.35,In-store
West Gear,1128299,2021-06-24 00:00:00,24,6,2021,West,Oregon,Portland,Women's Athletic Footwear,80.0,525,420000.0,147000.0,0.35,In-store
West Gear,1128299,2021-06-24 00:00:00,24,6,2021,West,Oregon,Portland,Men's Apparel,90.0,400,360000.0,144000.0,0.4,In-store
West Gear,1128299,2021-06-24 00:00:00,24,6,2021,West,Oregon,Portland,Women's Apparel,105.0,700,735000.0,220500.0,0.3,In-store
West Gear,1128299,2021-07-23 00:00:00,23,7,2021,West,Oregon,Portland,Men's Street Footwear,85.0,850,722500.0,252875.0,0.35,In-store
West Gear,1128299,2021-07-23 00:00:00,23,7,2021,West,Oregon,Portland,Men's Athletic Footwear,90.0,700,630000.0,220500.0,0.35,In-store
West Gear,1128299,2021-07-23 00:00:00,23,7,2021,West,Oregon,Portland,Women's Street Footwear,90.0,650,585000.0,204750.0,0.35,In-store
West Gear,1128299,2021-07-23 00:00:00,23,7,2021,West,Oregon,Portland,Women's Athletic Footwear,85.0,550,467500.0,163625.0,0.35,In-store
West Gear,1128299,2021-07-23 00:00:00,23,7,2021,West,Oregon,Portland,Men's Apparel,90.0,600,540000.0,216000.0,0.4,In-store
West Gear,1128299,2021-07-23 00:00:00,23,7,2021,West,Oregon,Portland,Women's Apparel,105.0,600,630000.0,189000.0,0.3,In-store
West Gear,1128299,2021-08-24 00:00:00,24,8,2021,West,Oregon,Portland,Men's Street Footwear,90.0,800,720000.0,252000.0,0.35,In-store
West Gear,1128299,2021-08-24 00:00:00,24,8,2021,West,Oregon,Portland,Men's Athletic Footwear,80.0,775,620000.0,217000.0,0.35,In-store
West Gear,1128299,2021-08-24 00:00:00,24,8,2021,West,Oregon,Portland,Women's Street Footwear,70.0,650,455000.0,159250.0,0.35,In-store
West Gear,1128299,2021-08-24 00:00:00,24,8,2021,West,Oregon,Portland,Women's Athletic Footwear,70.0,425,297500.0,104125.0,0.35,In-store
West Gear,1128299,2021-08-24 00:00:00,24,8,2021,West,Oregon,Portland,Men's Apparel,70.0,425,297500.0,119000.0,0.4,In-store
West Gear,1128299,2021-08-24 00:00:00,24,8,2021,West,Oregon,Portland,Women's Apparel,75.0,250,187500.0,56250.0,0.3,In-store
West Gear,1128299,2021-09-25 00:00:00,25,9,2021,West,Oregon,Portland,Men's Street Footwear,50.000000000000014,450,225000.0000000001,78750.00000000001,0.35,In-store
West Gear,1128299,2021-09-25 00:00:00,25,9,2021,West,Oregon,Portland,Men's Athletic Footwear,55.000000000000014,450,247500.0000000001,86625.00000000001,0.35,In-store
West Gear,1128299,2021-09-25 00:00:00,25,9,2021,West,Oregon,Portland,Women's Street Footwear,50.000000000000014,250,125000.00000000004,43750.00000000001,0.35,In-store
West Gear,1128299,2021-09-25 00:00:00,25,9,2021,West,Oregon,Portland,Women's Athletic Footwear,50.000000000000014,200,100000.00000000004,35000.00000000001,0.35,In-store
West Gear,1128299,2021-09-25 00:00:00,25,9,2021,West,Oregon,Portland,Men's Apparel,60.00000000000001,225,135000.00000000003,54000.000000000015,0.4,In-store
West Gear,1128299,2021-09-25 00:00:00,25,9,2021,West,Oregon,Portland,Women's Apparel,44.99999999999999,250,112500.0,33749.99999999999,0.3,In-store
West Gear,1128299,2021-10-24 00:00:00,24,10,2021,West,Oregon,Portland,Men's Street Footwear,40.0,350,140000.0,49000.0,0.35,In-store
West Gear,1128299,2021-10-24 00:00:00,24,10,2021,West,Oregon,Portland,Men's Athletic Footwear,55.000000000000014,525,288750.00000000006,101062.5,0.35,In-store
West Gear,1128299,2021-10-24 00:00:00,24,10,2021,West,Oregon,Portland,Women's Street Footwear,50.000000000000014,350,175000.00000000006,61250.000000000015,0.35,In-store
West Gear,1128299,2021-10-24 00:00:00,24,10,2021,West,Oregon,Portland,Women's Athletic Footwear,45.00000000000001,325,146250.00000000003,51187.50000000001,0.35,In-store
West Gear,1128299,2021-10-24 00:00:00,24,10,2021,West,Oregon,Portland,Men's Apparel,55.00000000000001,300,165000.00000000003,66000.00000000001,0.4,In-store
West Gear,1128299,2021-10-24 00:00:00,24,10,2021,West,Oregon,Portland,Women's Apparel,60.00000000000001,350,210000.00000000003,63000.00000000001,0.3,In-store
West Gear,1128299,2021-11-24 00:00:00,24,11,2021,West,Oregon,Portland,Men's Street Footwear,45.00000000000001,575,258750.00000000003,90562.5,0.35,In-store
West Gear,1128299,2021-11-24 00:00:00,24,11,2021,West,Oregon,Portland,Men's Athletic Footwear,50.000000000000014,650,325000.0000000001,113750.00000000004,0.35,In-store
West Gear,1128299,2021-11-24 00:00:00,24,11,2021,West,Oregon,Portland,Women's Street Footwear,45.00000000000001,475,213750.00000000003,74812.5,0.35,In-store
West Gear,1128299,2021-11-24 00:00:00,24,11,2021,West,Oregon,Portland,Women's Athletic Footwear,55.000000000000014,450,247500.0000000001,86625.00000000001,0.35,In-store
West Gear,1128299,2021-11-24 00:00:00,24,11,2021,West,Oregon,Portland,Men's Apparel,75.00000000000001,425,318750.00000000006,127500.00000000004,0.4,In-store
West Gear,1128299,2021-11-24 00:00:00,24,11,2021,West,Oregon,Portland,Women's Apparel,80.00000000000001,550,440000.00000000006,132000.0,0.3,In-store
West Gear,1128299,2021-12-23 00:00:00,23,12,2021,West,Oregon,Portland,Men's Street Footwear,65.00000000000001,750,487500.0000000001,170625.00000000003,0.35,In-store
West Gear,1128299,2021-12-23 00:00:00,23,12,2021,West,Oregon,Portland,Men's Athletic Footwear,75.00000000000003,750,562500.0000000002,196875.0000000001,0.35,In-store
West Gear,1128299,2021-12-23 00:00:00,23,12,2021,West,Oregon,Portland,Women's Street Footwear,70.00000000000001,550,385000.00000000006,134750.0,0.35,In-store
West Gear,1128299,2021-12-23 00:00:00,23,12,2021,West,Oregon,Portland,Women's Athletic Footwear,70.00000000000001,550,385000.00000000006,134750.0,0.35,In-store
West Gear,1128299,2021-12-23 00:00:00,23,12,2021,West,Oregon,Portland,Men's Apparel,80.00000000000001,475,380000.00000000006,152000.00000000003,0.4,In-store
West Gear,1128299,2021-12-23 00:00:00,23,12,2021,West,Oregon,Portland,Women's Apparel,85.00000000000001,575,488750.00000000006,146625.0,0.3,In-store
West Gear,1128299,2021-01-17 00:00:00,17,1,2021,West,Oregon,Portland,Men's Street Footwear,35.0,400,140000.0,55999.99999999999,0.3999999999999999,In-store
West Gear,1128299,2021-01-17 00:00:00,17,1,2021,West,Oregon,Portland,Men's Athletic Footwear,45.0,400,180000.0,72000.0,0.3999999999999999,In-store
West Gear,1128299,2021-01-17 00:00:00,17,1,2021,West,Oregon,Portland,Women's Street Footwear,45.0,400,180000.0,72000.0,0.3999999999999999,In-store
West Gear,1128299,2021-01-17 00:00:00,17,1,2021,West,Oregon,Portland,Women's Athletic Footwear,45.0,250,112500.0,44999.99999999999,0.3999999999999999,In-store
West Gear,1128299,2021-01-17 00:00:00,17,1,2021,West,Oregon,Portland,Men's Apparel,50.000000000000014,200,100000.00000000004,45000.000000000015,0.45,In-store
West Gear,1128299,2021-01-17 00:00:00,17,1,2021,West,Oregon,Portland,Women's Apparel,45.0,450,202500.0,70875.0,0.35,In-store
West Gear,1128299,2021-02-17 00:00:00,17,2,2021,West,Oregon,Portland,Men's Street Footwear,35.0,500,175000.0,70000.0,0.3999999999999999,In-store
West Gear,1128299,2021-02-17 00:00:00,17,2,2021,West,Oregon,Portland,Men's Athletic Footwear,45.0,400,180000.0,72000.0,0.3999999999999999,In-store
West Gear,1128299,2021-02-17 00:00:00,17,2,2021,West,Oregon,Portland,Women's Street Footwear,45.0,400,180000.0,72000.0,0.3999999999999999,In-store
Foot Locker,1197831,2021-02-04 00:00:00,4,2,2021,West,Idaho,Boise,Women's Athletic Footwear,35.0,375,131250.0,52500.0,0.4,Online
Foot Locker,1197831,2021-02-04 00:00:00,4,2,2021,West,Idaho,Boise,Men's Apparel,40.0,250,100000.0,25000.0,0.25,Online
Foot Locker,1197831,2021-02-04 00:00:00,4,2,2021,West,Idaho,Boise,Women's Apparel,35.0,450,157500.0,70875.0,0.45,Online
Foot Locker,1197831,2021-03-06 00:00:00,6,3,2021,West,Idaho,Boise,Men's Street Footwear,30.0,625,187500.0,65625.0,0.35,Online
Foot Locker,1197831,2021-03-06 00:00:00,6,3,2021,West,Idaho,Boise,Men's Athletic Footwear,40.0,625,250000.0,87500.0,0.35,Online
Foot Locker,1197831,2021-03-06 00:00:00,6,3,2021,West,Idaho,Boise,Women's Street Footwear,30.0,450,135000.0,47250.0,0.35,Online
Foot Locker,1197831,2021-03-06 00:00:00,6,3,2021,West,Idaho,Boise,Women's Athletic Footwear,35.0,350,122500.0,55125.0,0.45,Online
West Gear,1197831,2021-03-06 00:00:00,6,3,2021,West,Idaho,Boise,Men's Apparel,40.0,250,100000.0,30000.0,0.3,Online
West Gear,1197831,2021-03-06 00:00:00,6,3,2021,West,Idaho,Boise,Women's Apparel,35.0,400,140000.0,70000.0,0.5,Online
West Gear,1197831,2021-04-05 00:00:00,5,4,2021,West,Idaho,Boise,Men's Street Footwear,20.0,650,130000.0,45500.0,0.35,Online
West Gear,1197831,2021-04-05 00:00:00,5,4,2021,West,Idaho,Boise,Men's Athletic Footwear,30.000000000000004,650,195000.00000000003,68250.0,0.35,Online
West Gear,1197831,2021-04-05 00:00:00,5,4,2021,West,Idaho,Boise,Women's Street Footwear,25.0,475,118750.0,41562.49999999999,0.35,Online
West Gear,1197831,2021-04-05 00:00:00,5,4,2021,West,Idaho,Boise,Women's Athletic Footwear,30.000000000000004,375,112500.0,50625.00000000001,0.45,Online
West Gear,1197831,2021-04-05 00:00:00,5,4,2021,West,Idaho,Boise,Men's Apparel,35.0,275,96250.0,28875.0,0.3,Online
West Gear,1197831,2021-04-05 00:00:00,5,4,2021,West,Idaho,Boise,Women's Apparel,30.000000000000004,550,165000.00000000003,82500.00000000001,0.5,Online
West Gear,1197831,2021-05-05 00:00:00,5,5,2021,West,Idaho,Boise,Men's Street Footwear,20.0,700,140000.0,49000.0,0.35,Online
West Gear,1197831,2021-05-05 00:00:00,5,5,2021,West,Idaho,Boise,Men's Athletic Footwear,30.000000000000004,725,217500.00000000003,76125.0,0.35,Online
West Gear,1197831,2021-05-05 00:00:00,5,5,2021,West,Idaho,Boise,Women's Street Footwear,25.0,575,143749.99999999997,50312.49999999999,0.35,Online
West Gear,1197831,2021-05-05 00:00:00,5,5,2021,West,Idaho,Boise,Women's Athletic Footwear,35.0,500,175000.0,78750.0,0.45,Online
West Gear,1197831,2021-05-05 00:00:00,5,5,2021,West,Idaho,Boise,Men's Apparel,50.0,400,200000.0,60000.0,0.3,Online
West Gear,1197831,2021-05-05 00:00:00,5,5,2021,West,Idaho,Boise,Women's Apparel,45.0,750,337500.0,168750.0,0.5,Online
West Gear,1197831,2021-06-04 00:00:00,4,6,2021,West,Idaho,Boise,Men's Street Footwear,45.0,750,337500.0,118125.0,0.35,Online
West Gear,1197831,2021-06-04 00:00:00,4,6,2021,West,Idaho,Boise,Men's Athletic Footwear,50.0,750,375000.0,131250.0,0.35,Online
West Gear,1197831,2021-06-04 00:00:00,4,6,2021,West,Idaho,Boise,Women's Street Footwear,50.0,600,300000.0,105000.0,0.35,Online
West Gear,1197831,2021-06-04 00:00:00,4,6,2021,West,Idaho,Boise,Women's Athletic Footwear,50.0,550,275000.0,123750.0,0.45,Online
West Gear,1197831,2021-06-04 00:00:00,4,6,2021,West,Idaho,Boise,Men's Apparel,55.00000000000001,450,247500.00000000003,74250.0,0.3,Online
West Gear,1197831,2021-06-04 00:00:00,4,6,2021,West,Idaho,Boise,Women's Apparel,60.00000000000001,825,495000.00000000006,247500.00000000003,0.5,Online
West Gear,1197831,2021-07-06 00:00:00,6,7,2021,West,Idaho,Boise,Men's Street Footwear,50.0,775,387500.0,155000.0,0.3999999999999999,Online
West Gear,1197831,2021-07-06 00:00:00,6,7,2021,West,Idaho,Boise,Men's Athletic Footwear,55.00000000000001,775,426250.00000000006,170500.0,0.3999999999999999,Online
West Gear,1197831,2021-07-06 00:00:00,6,7,2021,West,Idaho,Boise,Women's Street Footwear,50.0,925,462500.0,185000.0,0.3999999999999999,Online
West Gear,1197831,2021-07-06 00:00:00,6,7,2021,West,Idaho,Boise,Women's Athletic Footwear,50.0,525,262500.0,131250.0,0.5,Online
West Gear,1197831,2021-07-06 00:00:00,6,7,2021,West,Idaho,Boise,Men's Apparel,55.00000000000001,525,288750.00000000006,101062.5,0.35,Online
Foot Locker,1197831,2021-07-06 00:00:00,6,7,2021,West,Idaho,Boise,Women's Apparel,65.0,800,520000.0,286000.0,0.55,Online
Foot Locker,1197831,2021-08-08 00:00:00,8,8,2021,West,Idaho,Boise,Men's Street Footwear,50.0,750,375000.0,150000.0,0.3999999999999999,Online
Foot Locker,1197831,2021-08-08 00:00:00,8,8,2021,West,Idaho,Boise,Men's Athletic Footwear,55.00000000000001,750,412500.00000000006,165000.0,0.3999999999999999,Online
Foot Locker,1197831,2021-08-08 00:00:00,8,8,2021,West,Idaho,Boise,Women's Street Footwear,50.0,925,462500.0,185000.0,0.3999999999999999,Online
Foot Locker,1197831,2021-08-08 00:00:00,8,8,2021,West,Idaho,Boise,Women's Athletic Footwear,50.0,475,237500.0,118750.0,0.5,Online
Sports Direct,1197831,2021-08-08 00:00:00,8,8,2021,West,Idaho,Boise,Men's Apparel,55.00000000000001,475,261250.00000000003,91437.5,0.35,Online
Sports Direct,1197831,2021-08-08 00:00:00,8,8,2021,West,Idaho,Boise,Women's Apparel,60.0,725,435000.0,239250.00000000003,0.55,Online
Sports Direct,1197831,2021-09-05 00:00:00,5,9,2021,West,Idaho,Boise,Men's Street Footwear,55.00000000000001,675,371250.00000000006,148500.0,0.3999999999999999,Online
