Retailer,Retailer ID,Invoice Date,Day,Month,Year,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
Foot Locker,1128299,2021-08-24 00:00:00,24,8,2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,80.0,775,620000.0,217000.0,0.35
Foot Locker,1128299,2021-08-24 00:00:00,24,8,2021,Southeast,Virginia,Richmond,Women's Street Footwear,70.0,650,455000.0,159250.0,0.35
Foot Locker,1128299,2021-08-24 00:00:00,24,8,2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,70.0,425,297500.0,104125.0,0.35
Foot Locker,1128299,2021-08-24 00:00:00,24,8,2021,Southeast,Virginia,Richmond,Men's Apparel,70.0,425,297500.0,119000.0,0.4
Foot Locker,1128299,2021-08-24 00:00:00,24,8,2021,Southeast,Virginia,Richmond,Women's Apparel,75.0,250,187500.0,56250.0,0.3
Foot Locker,1128299,2021-09-25 00:00:00,25,9,2021,Southeast,Virginia,Richmond,Men's Street Footwear,50.000000000000014,450,225000.0000000001,78750.00000000001,0.35
Foot Locker,1128299,2021-09-25 00:00:00,25,9,2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,55.000000000000014,450,247500.0000000001,86625.00000000001,0.35
Foot Locker,1128299,2021-09-25 00:00:00,25,9,2021,Southeast,Virginia,Richmond,Women's Street Footwear,50.000000000000014,250,125000.00000000004,43750.00000000001,0.35
Foot Locker,1128299,2021-09-25 00:00:00,25,9,2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,50.000000000000014,200,100000.00000000004,35000.00000000001,0.35
Foot Locker,1128299,2021-09-25 00:00:00,25,9,2021,Southeast,Virginia,Richmond,Men's Apparel,60.00000000000001,225,135000.00000000003,54000.000000000015,0.4
Foot Locker,1128299,2021-09-25 00:00:00,25,9,2021,Southeast,Virginia,Richmond,Women's Apparel,44.99999999999999,250,112500.0,33749.99999999999,0.3
Foot Locker,1128299,2021-10-24 00:00:00,24,10,2021,Southeast,Virginia,Richmond,Men's Street Footwear,40.0,350,140000.0,49000.0,0.35
Foot Locker,1128299,2021-10-24 00:00:00,24,10,2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,55.000000000000014,525,288750.00000000006,101062.5,0.35
Foot Locker,1128299,2021-10-24 00:00:00,24,10,2021,Southeast,Virginia,Richmond,Women's Street Footwear,50.000000000000014,350,175000.00000000006,61250.000000000015,0.35
Foot Locker,1128299,2021-10-24 00:00:00,24,10,2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,45.00000000000001,325,146250.00000000003,51187.50000000001,0.35
Foot Locker,1128299,2021-10-24 00:00:00,24,10,2021,Southeast,Virginia,Richmond,Men's Apparel,55.00000000000001,300,165000.00000000003,66000.00000000001,0.4
Foot Locker,1128299,2021-10-24 00:00:00,24,10,2021,Southeast,Virginia,Richmond,Women's Apparel,60.00000000000001,350,210000.00000000003,63000.00000000001,0.3
Foot Locker,1128299,2021-11-24 00:00:00,24,11,2021,Southeast,Virginia,Richmond,Men's Street Footwear,45.00000000000001,575,258750.00000000003,90562.5,0.35
Foot Locker,1128299,2021-11-24 00:00:00,24,11,2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,50.000000000000014,650,325000.0000000001,113750.00000000004,0.35
Foot Locker,1128299,2021-11-24 00:00:00,24,11,2021,Southeast,Virginia,Richmond,Women's Street Footwear,45.00000000000001,475,213750.00000000003,74812.5,0.35
Foot Locker,1128299,2021-11-24 00:00:00,24,11,2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,55.000000000000014,450,247500.0000000001,86625.00000000001,0.35
Foot Locker,1128299,2021-11-24 00:00:00,24,11,2021,Southeast,Virginia,Richmond,Men's Apparel,75.00000000000001,425,318750.00000000006,127500.00000000004,0.4
Foot Locker,1128299,2021-11-24 00:00:00,24,11,2021,Southeast,Virginia,Richmond,Women's Apparel,80.00000000000001,550,440000.00000000006,132000.0,0.3
Foot Locker,1128299,2021-12-23 00:00:00,23,12,2021,Southeast,Virginia,Richmond,Men's Street Footwear,65.00000000000001,750,487500.0000000001,170625.00000000003,0.35
Foot Locker,1128299,2021-12-23 00:00:00,23,12,2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,75.00000000000003,750,562500.0000000002,196875.0000000001,0.35
Sports Direct,1128299,2021-12-23 00:00:00,23,12,2021,Southeast,Virginia,Richmond,Women's Street Footwear,70.00000000000001,550,385000.00000000006,134750.0,0.35
Sports Direct,1128299,2021-12-23 00:00:00,23,12,2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,70.00000000000001,550,385000.00000000006,134750.0,0.35
Sports Direct,1128299,2021-12-23 00:00:00,23,12,2021,Southeast,Virginia,Richmond,Men's Apparel,80.00000000000001,475,380000.00000000006,152000.00000000003,0.4
Sports Direct,1128299,2021-12-23 00:00:00,23,12,2021,Southeast,Virginia,Richmond,Women's Apparel,85.00000000000001,575,488750.00000000006,146625.0,0.3
Sports Direct,1185732,2021-01-19 00:00:00,19,1,2021,Southeast,Virginia,Richmond,Men's Street Footwear,35.0,750,262500.0,131250.0,0.5
Sports Direct,1185732,2021-01-19 00:00:00,19,1,2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,35.0,550,192500.0,77000.0,0.3999999999999999
Sports Direct,1185732,2021-01-19 00:00:00,19,1,2021,Southeast,Virginia,Richmond,Women's Street Footwear,25.0,550,137500.0,41250.0,0.3
Sports Direct,1185732,2021-01-19 00:00:00,19,1,2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,30.0,400,119999.99999999996,41999.99999999999,0.35
Sports Direct,1185732,2021-01-19 00:00:00,19,1,2021,Southeast,Virginia,Richmond,Men's Apparel,45.00000000000001,450,202500.00000000003,81000.0,0.3999999999999999
Sports Direct,1185732,2021-01-19 00:00:00,19,1,2021,Southeast,Virginia,Richmond,Women's Apparel,35.0,550,192500.0,105875.0,0.55
Sports Direct,1185732,2021-02-17 00:00:00,17,2,2021,Southeast,Virginia,Richmond,Men's Street Footwear,35.0,800,280000.0,140000.0,0.5
Sports Direct,1185732,2021-02-17 00:00:00,17,2,2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,35.0,450,157500.0,62999.99999999999,0.3999999999999999
Sports Direct,1185732,2021-02-17 00:00:00,17,2,2021,Southeast,Virginia,Richmond,Women's Street Footwear,25.0,500,125000.0,37500.0,0.3
Sports Direct,1128299,2021-02-13 00:00:00,13,2,2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,40.0,250,100000.0,40000.0,0.4
Sports Direct,1128299,2021-02-13 00:00:00,13,2,2021,Southeast,Georgia,Atlanta,Men's Apparel,45.000000000000014,175,78750.00000000003,27562.500000000007,0.35
Sports Direct,1128299,2021-02-13 00:00:00,13,2,2021,Southeast,Georgia,Atlanta,Women's Apparel,40.0,375,150000.0,37500.0,0.25
Sports Direct,1128299,2021-03-12 00:00:00,12,3,2021,Southeast,Georgia,Atlanta,Men's Street Footwear,40.0,525,210000.0,84000.0,0.4
Sports Direct,1128299,2021-03-12 00:00:00,12,3,2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,50.0,375,187500.0,75000.0,0.4
Sports Direct,1128299,2021-03-12 00:00:00,12,3,2021,Southeast,Georgia,Atlanta,Women's Street Footwear,50.0,375,187500.0,65625.0,0.35
Sports Direct,1128299,2021-03-12 00:00:00,12,3,2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,50.0,250,125000.0,50000.0,0.4
Sports Direct,1128299,2021-03-12 00:00:00,12,3,2021,Southeast,Georgia,Atlanta,Men's Apparel,55.00000000000001,150,82500.00000000001,28875.000000000004,0.35
Sports Direct,1128299,2021-03-12 00:00:00,12,3,2021,Southeast,Georgia,Atlanta,Women's Apparel,50.0,350,175000.0,43750.0,0.25
Sports Direct,1128299,2021-04-13 00:00:00,13,4,2021,Southeast,Georgia,Atlanta,Men's Street Footwear,50.0,525,262500.0,105000.0,0.4
Sports Direct,1128299,2021-04-13 00:00:00,13,4,2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,55.00000000000001,325,178750.00000000003,71500.00000000001,0.4
Sports Direct,1128299,2021-04-13 00:00:00,13,4,2021,Southeast,Georgia,Atlanta,Women's Street Footwear,55.00000000000001,375,206250.00000000003,72187.5,0.35
Sports Direct,1128299,2021-04-13 00:00:00,13,4,2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,50.0,275,137500.0,55000.0,0.4
Sports Direct,1128299,2021-04-13 00:00:00,13,4,2021,Southeast,Georgia,Atlanta,Men's Apparel,55.00000000000001,175,96250.0,33687.5,0.35
Sports Direct,1128299,2021-04-13 00:00:00,13,4,2021,Southeast,Georgia,Atlanta,Women's Apparel,70.0,350,245000.0,61250.0,0.25
Sports Direct,1128299,2021-05-14 00:00:00,14,5,2021,Southeast,Georgia,Atlanta,Men's Street Footwear,50.0,550,275000.0,110000.0,0.4
Sports Direct,1128299,2021-05-14 00:00:00,14,5,2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,55.00000000000001,400,220000.00000000003,88000.00000000001,0.4
Sports Direct,1128299,2021-05-14 00:00:00,14,5,2021,Southeast,Georgia,Atlanta,Women's Street Footwear,55.00000000000001,425,233750.00000000003,81812.5,0.35
Sports Direct,1128299,2021-05-14 00:00:00,14,5,2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,50.0,325,162500.0,65000.0,0.4
Sports Direct,1128299,2021-05-14 00:00:00,14,5,2021,Southeast,Georgia,Atlanta,Men's Apparel,55.00000000000001,225,123750.0,43312.5,0.35
Sports Direct,1128299,2021-05-14 00:00:00,14,5,2021,Southeast,Georgia,Atlanta,Women's Apparel,70.0,400,280000.0,70000.0,0.25
Sports Direct,1128299,2021-06-13 00:00:00,13,6,2021,Southeast,Georgia,Atlanta,Men's Street Footwear,50.0,675,337500.0,135000.0,0.4
Sports Direct,1128299,2021-06-13 00:00:00,13,6,2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,55.00000000000001,525,288750.00000000006,115500.00000000004,0.4
Sports Direct,1128299,2021-06-13 00:00:00,13,6,2021,Southeast,Georgia,Atlanta,Women's Street Footwear,55.00000000000001,525,288750.00000000006,101062.5,0.35
Sports Direct,1128299,2021-06-13 00:00:00,13,6,2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,50.0,400,200000.0,80000.0,0.4
Sports Direct,1128299,2021-06-13 00:00:00,13,6,2021,Southeast,Georgia,Atlanta,Men's Apparel,55.00000000000001,275,151250.00000000003,52937.50000000001,0.35
Sports Direct,1128299,2021-06-13 00:00:00,13,6,2021,Southeast,Georgia,Atlanta,Women's Apparel,70.0,575,402500.0,100625.0,0.25
Sports Direct,1128299,2021-07-12 00:00:00,12,7,2021,Southeast,Georgia,Atlanta,Men's Street Footwear,50.0,725,362500.0,145000.0,0.4
Sports Direct,1128299,2021-07-12 00:00:00,12,7,2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,55.00000000000001,575,316250.00000000006,126500.00000000004,0.4
Sports Direct,1128299,2021-07-12 00:00:00,12,7,2021,Southeast,Georgia,Atlanta,Women's Street Footwear,55.00000000000001,525,288750.00000000006,101062.5,0.35
Sports Direct,1128299,2021-07-12 00:00:00,12,7,2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,50.0,425,212500.0,85000.0,0.4
Sports Direct,1128299,2021-07-12 00:00:00,12,7,2021,Southeast,Georgia,Atlanta,Men's Apparel,55.00000000000001,475,261250.00000000003,91437.5,0.35
Sports Direct,1128299,2021-07-12 00:00:00,12,7,2021,Southeast,Georgia,Atlanta,Women's Apparel,70.0,475,332500.0,83125.0,0.25
Sports Direct,1128299,2021-08-13 00:00:00,13,8,2021,Southeast,Georgia,Atlanta,Men's Street Footwear,55.00000000000001,675,371250.00000000006,148500.00000000003,0.4
Sports Direct,1128299,2021-08-13 00:00:00,13,8,2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,60.00000000000001,625,375000.00000000006,150000.00000000003,0.4
Sports Direct,1128299,2021-08-13 00:00:00,13,8,2021,Southeast,Georgia,Atlanta,Women's Street Footwear,55.00000000000001,500,275000.00000000006,96250.0,0.35
Sports Direct,1128299,2021-08-13 00:00:00,13,8,2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,55.00000000000001,450,247500.00000000003,99000.0,0.4
Sports Direct,1128299,2021-08-13 00:00:00,13,8,2021,Southeast,Georgia,Atlanta,Men's Apparel,65.0,450,292500.0,102375.0,0.35
Sports Direct,1128299,2021-08-13 00:00:00,13,8,2021,Southeast,Georgia,Atlanta,Women's Apparel,70.0,425,297500.0,74375.0,0.25
Sports Direct,1128299,2021-09-14 00:00:00,14,9,2021,Southeast,Georgia,Atlanta,Men's Street Footwear,45.000000000000014,600,270000.00000000006,108000.00000000004,0.4
Sports Direct,1128299,2021-09-14 00:00:00,14,9,2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,50.000000000000014,600,300000.00000000006,120000.00000000004,0.4
Sports Direct,1128299,2021-09-14 00:00:00,14,9,2021,Southeast,Georgia,Atlanta,Women's Street Footwear,45.000000000000014,450,202500.0000000001,70875.00000000001,0.35
Sports Direct,1128299,2021-09-14 00:00:00,14,9,2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,45.000000000000014,400,180000.00000000006,72000.00000000003,0.4
Sports Direct,1128299,2021-09-14 00:00:00,14,9,2021,Southeast,Georgia,Atlanta,Men's Apparel,55.00000000000001,400,220000.00000000003,77000.0,0.35
Sports Direct,1128299,2021-09-14 00:00:00,14,9,2021,Southeast,Georgia,Atlanta,Women's Apparel,60.00000000000001,450,270000.00000000006,67500.00000000001,0.25
Sports Direct,1128299,2021-10-13 00:00:00,13,10,2021,Southeast,Georgia,Atlanta,Men's Street Footwear,45.000000000000014,525,236250.0000000001,94500.00000000004,0.4
Sports Direct,1128299,2021-10-13 00:00:00,13,10,2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,50.000000000000014,525,262500.00000000006,105000.00000000004,0.4
Sports Direct,1128299,2021-10-13 00:00:00,13,10,2021,Southeast,Georgia,Atlanta,Women's Street Footwear,45.000000000000014,350,157500.00000000006,55125.000000000015,0.35
Sports Direct,1128299,2021-10-13 00:00:00,13,10,2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,45.000000000000014,325,146250.00000000006,58500.00000000003,0.4
Sports Direct,1128299,2021-10-13 00:00:00,13,10,2021,Southeast,Georgia,Atlanta,Men's Apparel,55.00000000000001,300,165000.00000000003,57750.00000000001,0.35
Sports Direct,1128299,2021-10-13 00:00:00,13,10,2021,Southeast,Georgia,Atlanta,Women's Apparel,70.0,350,245000.0,61250.0,0.25
Sports Direct,1128299,2021-11-13 00:00:00,13,11,2021,Southeast,Georgia,Atlanta,Men's Street Footwear,55.00000000000001,525,288750.00000000006,115500.00000000004,0.4
Sports Direct,1128299,2021-11-13 00:00:00,13,11,2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,60.00000000000001,575,345000.00000000006,138000.00000000003,0.4
Sports Direct,1128299,2021-11-13 00:00:00,13,11,2021,Southeast,Georgia,Atlanta,Women's Street Footwear,55.00000000000001,425,233750.00000000003,81812.5,0.35
Sports Direct,1128299,2021-11-13 00:00:00,13,11,2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,55.00000000000001,400,220000.00000000003,88000.00000000001,0.4
Sports Direct,1128299,2021-11-13 00:00:00,13,11,2021,Southeast,Georgia,Atlanta,Men's Apparel,65.0,350,227500.0,79625.0,0.35
Sports Direct,1128299,2021-11-13 00:00:00,13,11,2021,Southeast,Georgia,Atlanta,Women's Apparel,70.0,475,332500.0,83125.0,0.25
Sports Direct,1128299,2021-12-12 00:00:00,12,12,2021,Southeast,Georgia,Atlanta,Men's Street Footwear,55.00000000000001,675,371250.00000000006,148500.00000000003,0.4
Sports Direct,1128299,2021-12-12 00:00:00,12,12,2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,60.00000000000001,675,405000.00000000006,162000.00000000003,0.4
Foot Locker,1128299,2021-12-12 00:00:00,12,12,2021,Southeast,Georgia,Atlanta,Women's Street Footwear,55.00000000000001,475,261250.00000000003,91437.5,0.35
Foot Locker,1128299,2021-12-12 00:00:00,12,12,2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,55.00000000000001,475,261250.00000000003,104500.0,0.4
Foot Locker,1128299,2021-12-12 00:00:00,12,12,2021,Southeast,Georgia,Atlanta,Men's Apparel,65.0,400,260000.0,91000.0,0.35
Foot Locker,1128299,2021-12-12 00:00:00,12,12,2021,Southeast,Georgia,Atlanta,Women's Apparel,70.0,500,350000.0,87500.0,0.25
Foot Locker,1185732,2021-01-09 00:00:00,9,1,2021,Southeast,Georgia,Atlanta,Men's Street Footwear,40.0,1025,410000.0,184500.0,0.45
Foot Locker,1185732,2021-01-09 00:00:00,9,1,2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,40.0,825,330000.0,115500.0,0.35
Foot Locker,1185732,2021-01-09 00:00:00,9,1,2021,Southeast,Georgia,Atlanta,Women's Street Footwear,30.000000000000004,825,247500.00000000003,61875.00000000001,0.25
Foot Locker,1185732,2021-01-09 00:00:00,9,1,2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,35.0,675,236250.0,70875.0,0.3
Foot Locker,1185732,2021-01-09 00:00:00,9,1,2021,Southeast,Georgia,Atlanta,Men's Apparel,50.0,725,362500.0,126875.0,0.35
Foot Locker,1185732,2021-01-09 00:00:00,9,1,2021,Southeast,Georgia,Atlanta,Women's Apparel,40.0,825,330000.0,165000.0,0.5
Foot Locker,1185732,2021-02-07 00:00:00,7,2,2021,Southeast,Georgia,Atlanta,Men's Street Footwear,40.0,1075,430000.0,193500.0,0.45
Foot Locker,1185732,2021-02-07 00:00:00,7,2,2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,40.0,725,290000.0,101500.0,0.35
Foot Locker,1185732,2021-02-07 00:00:00,7,2,2021,Southeast,Georgia,Atlanta,Women's Street Footwear,30.000000000000004,775,232500.00000000003,58125.00000000001,0.25
Foot Locker,1185732,2021-02-07 00:00:00,7,2,2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,35.0,625,218750.0,65625.0,0.3
Foot Locker,1185732,2021-02-07 00:00:00,7,2,2021,Southeast,South Carolina,Charleston,Men's Apparel,50.0,700,350000.0,122500.0,0.35
Foot Locker,1185732,2021-02-07 00:00:00,7,2,2021,Southeast,South Carolina,Charleston,Women's Apparel,35.0,800,280000.0,140000.0,0.5
Foot Locker,1185732,2021-03-05 00:00:00,5,3,2021,Southeast,South Carolina,Charleston,Men's Street Footwear,35.0,1020,357000.0,160650.0,0.45
Foot Locker,1185732,2021-03-05 00:00:00,5,3,2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,35.0,700,245000.0,85750.0,0.35
Foot Locker,1185732,2021-03-05 00:00:00,5,3,2021,Southeast,South Carolina,Charleston,Women's Street Footwear,25.0,725,181250.0,45312.5,0.25
Foot Locker,1185732,2021-03-05 00:00:00,5,3,2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,30.0,575,172499.99999999997,51749.99999999999,0.3
Foot Locker,1185732,2021-03-05 00:00:00,5,3,2021,Southeast,South Carolina,Charleston,Men's Apparel,45.00000000000001,625,281250.00000000006,98437.5,0.35
Foot Locker,1185732,2021-03-05 00:00:00,5,3,2021,Southeast,South Carolina,Charleston,Women's Apparel,35.0,725,253750.0,126875.0,0.5
Foot Locker,1185732,2021-04-06 00:00:00,6,4,2021,Southeast,South Carolina,Charleston,Men's Street Footwear,35.0,975,341250.0,153562.5,0.45
Foot Locker,1185732,2021-04-06 00:00:00,6,4,2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,35.0,675,236250.0,82687.5,0.35
Foot Locker,1185732,2021-04-06 00:00:00,6,4,2021,Southeast,South Carolina,Charleston,Women's Street Footwear,25.0,675,168750.0,42187.5,0.25
Foot Locker,1185732,2021-04-06 00:00:00,6,4,2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,30.0,600,179999.99999999997,53999.99999999999,0.3
Foot Locker,1185732,2021-04-06 00:00:00,6,4,2021,Southeast,South Carolina,Charleston,Men's Apparel,50.0,625,312500.0,109375.0,0.35
Foot Locker,1185732,2021-04-06 00:00:00,6,4,2021,Southeast,South Carolina,Charleston,Women's Apparel,40.0,775,310000.0,155000.0,0.5
Foot Locker,1185732,2021-05-05 00:00:00,5,5,2021,Southeast,South Carolina,Charleston,Men's Street Footwear,50.0,1045,522500.0,235125.0,0.45
Foot Locker,1185732,2021-05-05 00:00:00,5,5,2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,50.0,750,375000.0,131250.0,0.35
Foot Locker,1185732,2021-05-05 00:00:00,5,5,2021,Southeast,South Carolina,Charleston,Women's Street Footwear,45.0,725,326250.0,81562.5,0.25
Foot Locker,1185732,2021-05-05 00:00:00,5,5,2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,45.0,675,303750.0,91125.0,0.3
Foot Locker,1185732,2021-05-05 00:00:00,5,5,2021,Southeast,South Carolina,Charleston,Men's Apparel,54.99999999999999,700,385000.0,134749.99999999997,0.35
Foot Locker,1185732,2021-05-05 00:00:00,5,5,2021,Southeast,South Carolina,Charleston,Women's Apparel,60.0,800,480000.0,240000.0,0.5
Foot Locker,1185732,2021-06-07 00:00:00,7,6,2021,Southeast,South Carolina,Charleston,Men's Street Footwear,54.99999999999999,1050,577499.9999999999,259875.0,0.45
Foot Locker,1185732,2021-06-07 00:00:00,7,6,2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,50.0,800,400000.0,140000.0,0.35
Foot Locker,1185732,2021-06-07 00:00:00,7,6,2021,Southeast,South Carolina,Charleston,Women's Street Footwear,50.0,775,387500.0,96875.0,0.25
Foot Locker,1185732,2021-06-07 00:00:00,7,6,2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,50.0,750,375000.0,112500.0,0.3
Foot Locker,1185732,2021-06-07 00:00:00,7,6,2021,Southeast,South Carolina,Charleston,Men's Apparel,65.0,750,487500.0,170625.0,0.35
Foot Locker,1185732,2021-06-07 00:00:00,7,6,2021,Southeast,South Carolina,Charleston,Women's Apparel,70.0,925,647500.0,323750.0,0.5
Foot Locker,1185732,2021-07-05 00:00:00,5,7,2021,Southeast,South Carolina,Charleston,Men's Street Footwear,65.0,1150,747500.0,336375.0,0.45
Foot Locker,1185732,2021-07-05 00:00:00,5,7,2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,60.00000000000001,900,540000.0000000001,189000.00000000003,0.35
Foot Locker,1185732,2021-07-05 00:00:00,5,7,2021,Southeast,South Carolina,Charleston,Women's Street Footwear,55.00000000000001,825,453750.00000000006,113437.5,0.25
Foot Locker,1185732,2021-07-05 00:00:00,5,7,2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,55.00000000000001,775,426250.00000000006,127875.0,0.3
Foot Locker,1185732,2021-07-05 00:00:00,5,7,2021,Southeast,South Carolina,Charleston,Men's Apparel,65.0,800,520000.0,182000.0,0.35
Foot Locker,1185732,2021-07-05 00:00:00,5,7,2021,Southeast,South Carolina,Charleston,Women's Apparel,70.0,975,682500.0,341250.0,0.5
Foot Locker,1185732,2021-08-06 00:00:00,6,8,2021,Southeast,South Carolina,Charleston,Men's Street Footwear,65.0,1125,731250.0,329062.5,0.45
Foot Locker,1185732,2021-08-06 00:00:00,6,8,2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,60.00000000000001,900,540000.0000000001,189000.00000000003,0.35
Foot Locker,1185732,2021-08-06 00:00:00,6,8,2021,Southeast,South Carolina,Charleston,Women's Street Footwear,55.00000000000001,825,453750.00000000006,113437.5,0.25
Foot Locker,1185732,2021-08-06 00:00:00,6,8,2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,45.0,775,348750.0,104625.0,0.3
Foot Locker,1185732,2021-08-06 00:00:00,6,8,2021,Southeast,South Carolina,Charleston,Men's Apparel,55.00000000000001,750,412500.00000000006,144375.0,0.35
Foot Locker,1185732,2021-08-06 00:00:00,6,8,2021,Southeast,South Carolina,Charleston,Women's Apparel,60.00000000000001,925,555000.0000000001,277500.00000000006,0.5
Foot Locker,1185732,2021-09-05 00:00:00,5,9,2021,Southeast,South Carolina,Charleston,Men's Street Footwear,55.00000000000001,1025,563750.0000000001,253687.5000000001,0.45
Foot Locker,1185732,2021-09-05 00:00:00,5,9,2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,50.000000000000014,825,412500.0000000001,144375.00000000003,0.35
Foot Locker,1185732,2021-09-05 00:00:00,5,9,2021,Southeast,South Carolina,Charleston,Women's Street Footwear,40.0,725,290000.0,72500.0,0.25
Foot Locker,1185732,2021-09-05 00:00:00,5,9,2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,40.0,700,280000.0,84000.0,0.3
Foot Locker,1185732,2021-09-05 00:00:00,5,9,2021,Southeast,South Carolina,Charleston,Men's Apparel,50.0,700,350000.0,122500.0,0.35
Foot Locker,1185732,2021-09-05 00:00:00,5,9,2021,Southeast,South Carolina,Charleston,Women's Apparel,55.00000000000001,800,440000.00000000006,220000.00000000003,0.5
Foot Locker,1185732,2021-10-07 00:00:00,7,10,2021,Southeast,South Carolina,Charleston,Men's Street Footwear,55.00000000000001,975,536250.0000000001,241312.5000000001,0.45
Foot Locker,1185732,2021-10-07 00:00:00,7,10,2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,45.000000000000014,800,360000.0000000001,126000.00000000004,0.35
Foot Locker,1185732,2021-10-07 00:00:00,7,10,2021,Southeast,South Carolina,Charleston,Women's Street Footwear,45.000000000000014,675,303750.0000000001,75937.50000000003,0.25
Foot Locker,1185732,2021-10-07 00:00:00,7,10,2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,45.000000000000014,650,292500.0000000001,87750.00000000003,0.3
Foot Locker,1185732,2021-10-07 00:00:00,7,10,2021,Southeast,South Carolina,Charleston,Men's Apparel,55.00000000000001,650,357500.00000000006,125125.0,0.35
Foot Locker,1185732,2021-10-07 00:00:00,7,10,2021,Southeast,South Carolina,Charleston,Women's Apparel,60.0,775,465000.0,232500.0,0.5
Foot Locker,1185732,2021-11-06 00:00:00,6,11,2021,Southeast,South Carolina,Charleston,Men's Street Footwear,55.00000000000001,925,508750.00000000006,228937.50000000003,0.45
Foot Locker,1185732,2021-11-06 00:00:00,6,11,2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,45.000000000000014,750,337500.0000000001,118125.00000000004,0.35
Foot Locker,1185732,2021-11-06 00:00:00,6,11,2021,Southeast,South Carolina,Charleston,Women's Street Footwear,45.000000000000014,695,312750.0000000001,78187.50000000003,0.25
Foot Locker,1185732,2021-11-06 00:00:00,6,11,2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,55.000000000000014,750,412500.0000000001,123750.00000000004,0.3
Foot Locker,1185732,2021-11-06 00:00:00,6,11,2021,Southeast,South Carolina,Charleston,Men's Apparel,70.0,725,507500.0,177625.0,0.35
Foot Locker,1185732,2021-11-06 00:00:00,6,11,2021,Southeast,South Carolina,Charleston,Women's Apparel,75.0,825,618750.0,309375.0,0.5
Foot Locker,1185732,2021-12-05 00:00:00,5,12,2021,Southeast,South Carolina,Charleston,Men's Street Footwear,70.0,1075,752500.0,338625.0,0.45
Foot Locker,1185732,2021-12-05 00:00:00,5,12,2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,60.00000000000001,875,525000.0000000001,183750.00000000003,0.35
Sports Direct,1185732,2021-12-05 00:00:00,5,12,2021,Southeast,South Carolina,Charleston,Women's Street Footwear,60.00000000000001,825,495000.00000000006,123750.0,0.25
