Retailer,Retailer ID,Invoice Date,Day,Month,Year,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Kohl's,1185732,2021-07-10 00:00:00,10,7,2021,West,Wyoming,Cheyenne,Men's Street Footwear,50.0,875,437500.0,218750.0,0.5,In-store
Kohl's,1185732,2021-07-10 00:00:00,10,7,2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.00000000000001,625,281250.00000000006,84375.00000000001,0.3,In-store
Kohl's,1185732,2021-07-10 00:00:00,10,7,2021,West,Wyoming,Cheyenne,Women's Street Footwear,40.0,550,220000.0,77000.0,0.35,In-store
Kohl's,1185732,2021-07-10 00:00:00,10,7,2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,40.0,500,200000.0,70000.0,0.35,In-store
Kohl's,1185732,2021-07-10 00:00:00,10,7,2021,West,Wyoming,Cheyenne,Men's Apparel,50.0,525,262500.0,78750.0,0.3,In-store
Kohl's,1185732,2021-07-10 00:00:00,10,7,2021,West,Wyoming,Cheyenne,Women's Apparel,55.00000000000001,700,385000.00000000006,96250.0,0.25,In-store
Kohl's,1185732,2021-08-11 00:00:00,11,8,2021,West,Wyoming,Cheyenne,Men's Street Footwear,50.0,850,425000.0,212500.0,0.5,In-store
Kohl's,1185732,2021-08-11 00:00:00,11,8,2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.00000000000001,625,281250.00000000006,84375.00000000001,0.3,In-store
Kohl's,1185732,2021-08-11 00:00:00,11,8,2021,West,Wyoming,Cheyenne,Women's Street Footwear,40.0,550,220000.0,77000.0,0.35,In-store
Kohl's,1185732,2021-08-11 00:00:00,11,8,2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,40.0,525,210000.0,73500.0,0.35,In-store
Kohl's,1185732,2021-08-11 00:00:00,11,8,2021,West,Wyoming,Cheyenne,Men's Apparel,50.0,500,250000.0,75000.0,0.3,In-store
Kohl's,1185732,2021-08-11 00:00:00,11,8,2021,West,Wyoming,Cheyenne,Women's Apparel,55.00000000000001,675,371250.00000000006,92812.5,0.25,In-store
Kohl's,1185732,2021-09-10 00:00:00,10,9,2021,West,Wyoming,Cheyenne,Men's Street Footwear,50.0,800,400000.0,200000.0,0.5,In-store
Kohl's,1185732,2021-09-10 00:00:00,10,9,2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.00000000000001,600,270000.00000000006,81000.00000000001,0.3,In-store
Kohl's,1185732,2021-09-10 00:00:00,10,9,2021,West,Wyoming,Cheyenne,Women's Street Footwear,40.0,525,210000.0,73500.0,0.35,In-store
Kohl's,1185732,2021-09-10 00:00:00,10,9,2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,40.0,500,200000.0,70000.0,0.35,In-store
Kohl's,1185732,2021-09-10 00:00:00,10,9,2021,West,Wyoming,Cheyenne,Men's Apparel,50.0,500,250000.0,75000.0,0.3,In-store
Kohl's,1185732,2021-09-10 00:00:00,10,9,2021,West,Wyoming,Cheyenne,Women's Apparel,55.00000000000001,600,330000.00000000006,82500.00000000001,0.25,In-store
Kohl's,1185732,2021-10-12 00:00:00,12,10,2021,West,Wyoming,Cheyenne,Men's Street Footwear,55.00000000000001,775,426250.00000000006,213125.00000000003,0.5,In-store
Kohl's,1185732,2021-10-12 00:00:00,12,10,2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.00000000000001,600,270000.00000000006,81000.00000000001,0.3,In-store
Kohl's,1185732,2021-10-12 00:00:00,12,10,2021,West,Wyoming,Cheyenne,Women's Street Footwear,45.00000000000001,500,225000.00000000003,78750.0,0.35,In-store
Kohl's,1185732,2021-10-12 00:00:00,12,10,2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,45.00000000000001,475,213750.00000000003,74812.5,0.35,In-store
Kohl's,1185732,2021-10-12 00:00:00,12,10,2021,West,Wyoming,Cheyenne,Men's Apparel,55.00000000000001,475,261250.00000000003,78375.0,0.3,In-store
Kohl's,1185732,2021-10-12 00:00:00,12,10,2021,West,Wyoming,Cheyenne,Women's Apparel,60.0,600,360000.0,90000.0,0.25,In-store
Kohl's,1185732,2021-11-11 00:00:00,11,11,2021,West,Wyoming,Cheyenne,Men's Street Footwear,55.00000000000001,750,412500.00000000006,206250.00000000003,0.5,In-store
Kohl's,1185732,2021-11-11 00:00:00,11,11,2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.00000000000001,575,258750.00000000003,77625.0,0.3,In-store
Kohl's,1185732,2021-11-11 00:00:00,11,11,2021,West,Wyoming,Cheyenne,Women's Street Footwear,45.00000000000001,520,234000.00000000003,81900.0,0.35,In-store
Kohl's,1185732,2021-11-11 00:00:00,11,11,2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,45.00000000000001,500,225000.00000000003,78750.0,0.35,In-store
Kohl's,1185732,2021-11-11 00:00:00,11,11,2021,West,Wyoming,Cheyenne,Men's Apparel,55.00000000000001,475,261250.00000000003,78375.0,0.3,In-store
Kohl's,1185732,2021-11-11 00:00:00,11,11,2021,West,Wyoming,Cheyenne,Women's Apparel,60.0,575,345000.0,86250.0,0.25,In-store
Kohl's,1185732,2021-12-10 00:00:00,10,12,2021,West,Wyoming,Cheyenne,Men's Street Footwear,55.00000000000001,800,440000.00000000006,220000.00000000003,0.5,In-store
Kohl's,1185732,2021-12-10 00:00:00,10,12,2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.00000000000001,600,270000.00000000006,81000.00000000001,0.3,In-store
Foot Locker,1185732,2021-12-10 00:00:00,10,12,2021,West,Wyoming,Cheyenne,Women's Street Footwear,45.00000000000001,550,247500.00000000003,86625.0,0.35,In-store
Foot Locker,1185732,2021-12-10 00:00:00,10,12,2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,45.00000000000001,500,225000.00000000003,78750.0,0.35,In-store
Foot Locker,1185732,2021-12-10 00:00:00,10,12,2021,West,Wyoming,Cheyenne,Men's Apparel,55.00000000000001,500,275000.00000000006,82500.00000000001,0.3,In-store
Foot Locker,1185732,2021-12-10 00:00:00,10,12,2021,West,Wyoming,Cheyenne,Women's Apparel,60.0,600,360000.0,90000.0,0.25,In-store
Foot Locker,1128299,2021-01-24 00:00:00,24,1,2021,West,Wyoming,Cheyenne,Men's Street Footwear,30.000000000000004,350,105000.0,36750.0,0.35,In-store
Foot Locker,1128299,2021-01-24 00:00:00,24,1,2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,40.0,350,140000.0,49000.0,0.35,In-store
Foot Locker,1128299,2021-01-24 00:00:00,24,1,2021,West,Wyoming,Cheyenne,Women's Street Footwear,40.0,350,140000.0,49000.0,0.35,In-store
Foot Locker,1128299,2021-01-24 00:00:00,24,1,2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,40.0,200,80000.0,28000.0,0.35,In-store
Foot Locker,1128299,2021-01-24 00:00:00,24,1,2021,West,Wyoming,Cheyenne,Men's Apparel,45.00000000000001,150,67500.00000000001,27000.000000000007,0.4,In-store
Foot Locker,1128299,2021-01-24 00:00:00,24,1,2021,West,Wyoming,Cheyenne,Women's Apparel,40.0,400,160000.0,48000.0,0.3,In-store
Foot Locker,1128299,2021-02-24 00:00:00,24,2,2021,West,Wyoming,Cheyenne,Men's Street Footwear,30.000000000000004,450,135000.00000000003,47250.00000000001,0.35,In-store
Foot Locker,1128299,2021-02-24 00:00:00,24,2,2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,40.0,350,140000.0,49000.0,0.35,In-store
Foot Locker,1128299,2021-02-24 00:00:00,24,2,2021,West,Wyoming,Cheyenne,Women's Street Footwear,40.0,350,140000.0,49000.0,0.35,In-store
Foot Locker,1128299,2021-02-24 00:00:00,24,2,2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,40.0,200,80000.0,28000.0,0.35,In-store
Foot Locker,1128299,2021-02-24 00:00:00,24,2,2021,Southeast,Virginia,Richmond,Men's Apparel,45.00000000000001,125,56250.00000000001,22500.000000000004,0.4,In-store
Foot Locker,1128299,2021-02-24 00:00:00,24,2,2021,Southeast,Virginia,Richmond,Women's Apparel,40.0,325,130000.0,39000.0,0.3,In-store
Foot Locker,1128299,2021-03-23 00:00:00,23,3,2021,Southeast,Virginia,Richmond,Men's Street Footwear,40.0,475,190000.0,66500.0,0.35,In-store
Foot Locker,1128299,2021-03-23 00:00:00,23,3,2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,50.0,325,162500.0,56875.0,0.35,In-store
Foot Locker,1128299,2021-03-23 00:00:00,23,3,2021,Southeast,Virginia,Richmond,Women's Street Footwear,54.99999999999999,350,192500.0,67374.99999999999,0.35,In-store
Foot Locker,1128299,2021-03-23 00:00:00,23,3,2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,50.0,250,125000.0,43750.0,0.35,In-store
Foot Locker,1128299,2021-03-23 00:00:00,23,3,2021,Southeast,Virginia,Richmond,Men's Apparel,55.00000000000001,100,55000.00000000001,22000.000000000004,0.4,In-store
Foot Locker,1128299,2021-03-23 00:00:00,23,3,2021,Southeast,Virginia,Richmond,Women's Apparel,50.0,300,150000.0,45000.0,0.3,In-store
Foot Locker,1128299,2021-04-24 00:00:00,24,4,2021,Southeast,Virginia,Richmond,Men's Street Footwear,55.00000000000001,475,261250.00000000003,91437.5,0.35,In-store
Foot Locker,1128299,2021-04-24 00:00:00,24,4,2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,60.00000000000001,275,165000.00000000003,57750.00000000001,0.35,In-store
Foot Locker,1128299,2021-04-24 00:00:00,24,4,2021,Southeast,Virginia,Richmond,Women's Street Footwear,60.00000000000001,325,195000.00000000003,68250.0,0.35,In-store
Foot Locker,1128299,2021-04-24 00:00:00,24,4,2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,45.00000000000001,225,101250.0,35437.5,0.35,In-store
Foot Locker,1128299,2021-04-24 00:00:00,24,4,2021,Southeast,Virginia,Richmond,Men's Apparel,50.000000000000014,125,62500.000000000015,25000.000000000007,0.4,In-store
Foot Locker,1128299,2021-04-24 00:00:00,24,4,2021,Southeast,Virginia,Richmond,Women's Apparel,65.00000000000001,300,195000.00000000003,58500.00000000001,0.3,In-store
Foot Locker,1128299,2021-05-25 00:00:00,25,5,2021,Southeast,Virginia,Richmond,Men's Street Footwear,50.0,500,250000.0,87500.0,0.35,In-store
Foot Locker,1128299,2021-05-25 00:00:00,25,5,2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,55.00000000000001,350,192500.00000000003,67375.0,0.35,In-store
Foot Locker,1128299,2021-05-25 00:00:00,25,5,2021,Southeast,Virginia,Richmond,Women's Street Footwear,55.00000000000001,350,192500.00000000003,67375.0,0.35,In-store
Foot Locker,1128299,2021-05-25 00:00:00,25,5,2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,50.0,275,137500.0,48125.0,0.35,In-store
Foot Locker,1128299,2021-05-25 00:00:00,25,5,2021,Southeast,Virginia,Richmond,Men's Apparel,44.99999999999999,175,78749.99999999999,31500.0,0.4,In-store
Foot Locker,1128299,2021-05-25 00:00:00,25,5,2021,Southeast,Virginia,Richmond,Women's Apparel,60.0,525,315000.0,94500.0,0.3,In-store
Foot Locker,1128299,2021-06-24 00:00:00,24,6,2021,Southeast,Virginia,Richmond,Men's Street Footwear,54.99999999999999,775,426250.0,149187.49999999997,0.35,In-store
Foot Locker,1128299,2021-06-24 00:00:00,24,6,2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,64.99999999999999,650,422499.9999999999,147874.99999999994,0.35,In-store
Foot Locker,1128299,2021-06-24 00:00:00,24,6,2021,Southeast,Virginia,Richmond,Women's Street Footwear,80.0,650,520000.0,182000.0,0.35,In-store
Foot Locker,1128299,2021-06-24 00:00:00,24,6,2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,80.0,525,420000.0,147000.0,0.35,In-store
Foot Locker,1128299,2021-06-24 00:00:00,24,6,2021,Southeast,Virginia,Richmond,Men's Apparel,90.0,400,360000.0,144000.0,0.4,In-store
Foot Locker,1128299,2021-06-24 00:00:00,24,6,2021,Southeast,Virginia,Richmond,Women's Apparel,105.0,700,735000.0,220500.0,0.3,In-store
Foot Locker,1128299,2021-07-23 00:00:00,23,7,2021,Southeast,Virginia,Richmond,Men's Street Footwear,85.0,850,722500.0,252875.0,0.35,In-store
Foot Locker,1128299,2021-07-23 00:00:00,23,7,2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,90.0,700,630000.0,220500.0,0.35,In-store
Foot Locker,1128299,2021-07-23 00:00:00,23,7,2021,Southeast,Virginia,Richmond,Women's Street Footwear,90.0,650,585000.0,204750.0,0.35,In-store
Foot Locker,1128299,2021-07-23 00:00:00,23,7,2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,85.0,550,467500.0,163625.0,0.35,In-store
Foot Locker,1128299,2021-07-23 00:00:00,23,7,2021,Southeast,Virginia,Richmond,Men's Apparel,90.0,600,540000.0,216000.0,0.4,In-store
Foot Locker,1128299,2021-07-23 00:00:00,23,7,2021,Southeast,Virginia,Richmond,Women's Apparel,105.0,600,630000.0,189000.0,0.3,In-store
Foot Locker,1128299,2021-08-24 00:00:00,24,8,2021,Southeast,Virginia,Richmond,Men's Street Footwear,90.0,800,720000.0,252000.0,0.35,In-store
Foot Locker,1128299,2021-08-24 00:00:00,24,8,2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,80.0,775,620000.0,217000.0,0.35,In-store
Foot Locker,1128299,2021-08-24 00:00:00,24,8,2021,Southeast,Virginia,Richmond,Women's Street Footwear,70.0,650,455000.0,159250.0,0.35,In-store
Foot Locker,1128299,2021-08-24 00:00:00,24,8,2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,70.0,425,297500.0,104125.0,0.35,In-store
Foot Locker,1128299,2021-08-24 00:00:00,24,8,2021,Southeast,Virginia,Richmond,Men's Apparel,70.0,425,297500.0,119000.0,0.4,In-store
Foot Locker,1128299,2021-08-24 00:00:00,24,8,2021,Southeast,Virginia,Richmond,Women's Apparel,75.0,250,187500.0,56250.0,0.3,In-store
Foot Locker,1128299,2021-09-25 00:00:00,25,9,2021,Southeast,Virginia,Richmond,Men's Street Footwear,50.000000000000014,450,225000.0000000001,78750.00000000001,0.35,In-store
Foot Locker,1128299,2021-09-25 00:00:00,25,9,2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,55.000000000000014,450,247500.0000000001,86625.00000000001,0.35,In-store
Foot Locker,1128299,2021-09-25 00:00:00,25,9,2021,Southeast,Virginia,Richmond,Women's Street Footwear,50.000000000000014,250,125000.00000000004,43750.00000000001,0.35,In-store
Foot Locker,1128299,2021-09-25 00:00:00,25,9,2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,50.000000000000014,200,100000.00000000004,35000.00000000001,0.35,In-store
Foot Locker,1128299,2021-09-25 00:00:00,25,9,2021,Southeast,Virginia,Richmond,Men's Apparel,60.00000000000001,225,135000.00000000003,54000.000000000015,0.4,In-store
Foot Locker,1128299,2021-09-25 00:00:00,25,9,2021,Southeast,Virginia,Richmond,Women's Apparel,44.99999999999999,250,112500.0,33749.99999999999,0.3,In-store
Foot Locker,1128299,2021-10-24 00:00:00,24,10,2021,Southeast,Virginia,Richmond,Men's Street Footwear,40.0,350,140000.0,49000.0,0.35,In-store
Foot Locker,1128299,2021-10-24 00:00:00,24,10,2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,55.000000000000014,525,288750.00000000006,101062.5,0.35,In-store
Foot Locker,1128299,2021-10-24 00:00:00,24,10,2021,Southeast,Virginia,Richmond,Women's Street Footwear,50.000000000000014,350,175000.00000000006,61250.000000000015,0.35,In-store
Foot Locker,1128299,2021-10-24 00:00:00,24,10,2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,45.00000000000001,325,146250.00000000003,51187.50000000001,0.35,In-store
Foot Locker,1128299,2021-10-24 00:00:00,24,10,2021,Southeast,Virginia,Richmond,Men's Apparel,55.00000000000001,300,165000.00000000003,66000.00000000001,0.4,In-store
Foot Locker,1128299,2021-10-24 00:00:00,24,10,2021,Southeast,Virginia,Richmond,Women's Apparel,60.00000000000001,350,210000.00000000003,63000.00000000001,0.3,In-store
Foot Locker,1128299,2021-11-24 00:00:00,24,11,2021,Southeast,Virginia,Richmond,Men's Street Footwear,45.00000000000001,575,258750.00000000003,90562.5,0.35,In-store
Foot Locker,1128299,2021-11-24 00:00:00,24,11,2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,50.000000000000014,650,325000.0000000001,113750.00000000004,0.35,In-store
Foot Locker,1128299,2021-11-24 00:00:00,24,11,2021,Southeast,Virginia,Richmond,Women's Street Footwear,45.00000000000001,475,213750.00000000003,74812.5,0.35,In-store
Foot Locker,1128299,2021-11-24 00:00:00,24,11,2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,55.000000000000014,450,247500.0000000001,86625.00000000001,0.35,In-store
Foot Locker,1128299,2021-11-24 00:00:00,24,11,2021,Southeast,Virginia,Richmond,Men's Apparel,75.00000000000001,425,318750.00000000006,127500.00000000004,0.4,In-store
Foot Locker,1128299,2021-11-24 00:00:00,24,11,2021,Southeast,Virginia,Richmond,Women's Apparel,80.00000000000001,550,440000.00000000006,132000.0,0.3,In-store
Foot Locker,1128299,2021-12-23 00:00:00,23,12,2021,Southeast,Virginia,Richmond,Men's Street Footwear,65.00000000000001,750,487500.0000000001,170625.00000000003,0.35,In-store
Foot Locker,1128299,2021-12-23 00:00:00,23,12,2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,75.00000000000003,750,562500.0000000002,196875.0000000001,0.35,In-store
Sports Direct,1128299,2021-12-23 00:00:00,23,12,2021,Southeast,Virginia,Richmond,Women's Street Footwear,70.00000000000001,550,385000.00000000006,134750.0,0.35,In-store
Sports Direct,1128299,2021-12-23 00:00:00,23,12,2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,70.00000000000001,550,385000.00000000006,134750.0,0.35,In-store
Sports Direct,1128299,2021-12-23 00:00:00,23,12,2021,Southeast,Virginia,Richmond,Men's Apparel,80.00000000000001,475,380000.00000000006,152000.00000000003,0.4,In-store
Sports Direct,1128299,2021-12-23 00:00:00,23,12,2021,Southeast,Virginia,Richmond,Women's Apparel,85.00000000000001,575,488750.00000000006,146625.0,0.3,In-store
Sports Direct,1185732,2021-01-19 00:00:00,19,1,2021,Southeast,Virginia,Richmond,Men's Street Footwear,35.0,750,262500.0,131250.0,0.5,In-store
Sports Direct,1185732,2021-01-19 00:00:00,19,1,2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,35.0,550,192500.0,77000.0,0.3999999999999999,In-store
Sports Direct,1185732,2021-01-19 00:00:00,19,1,2021,Southeast,Virginia,Richmond,Women's Street Footwear,25.0,550,137500.0,41250.0,0.3,In-store
Sports Direct,1185732,2021-01-19 00:00:00,19,1,2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,30.0,400,119999.99999999996,41999.99999999999,0.35,In-store
Sports Direct,1185732,2021-01-19 00:00:00,19,1,2021,Southeast,Virginia,Richmond,Men's Apparel,45.00000000000001,450,202500.00000000003,81000.0,0.3999999999999999,In-store
Sports Direct,1185732,2021-01-19 00:00:00,19,1,2021,Southeast,Virginia,Richmond,Women's Apparel,35.0,550,192500.0,105875.0,0.55,In-store
Sports Direct,1185732,2021-02-17 00:00:00,17,2,2021,Southeast,Virginia,Richmond,Men's Street Footwear,35.0,800,280000.0,140000.0,0.5,In-store
Sports Direct,1185732,2021-02-17 00:00:00,17,2,2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,35.0,450,157500.0,62999.99999999999,0.3999999999999999,In-store
Sports Direct,1185732,2021-02-17 00:00:00,17,2,2021,Southeast,Virginia,Richmond,Women's Street Footwear,25.0,500,125000.0,37500.0,0.3,In-store
Sports Direct,1185732,2021-02-17 00:00:00,17,2,2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,30.0,375,112499.99999999996,39374.99999999999,0.35,In-store
Sports Direct,1185732,2021-02-17 00:00:00,17,2,2021,Midwest,Michigan,Detroit,Men's Apparel,45.00000000000001,450,202500.00000000003,81000.0,0.3999999999999999,In-store
Sports Direct,1185732,2021-02-17 00:00:00,17,2,2021,Midwest,Michigan,Detroit,Women's Apparel,35.0,550,192500.0,105875.0,0.55,In-store
Sports Direct,1185732,2021-03-15 00:00:00,15,3,2021,Midwest,Michigan,Detroit,Men's Street Footwear,35.0,770,269500.0,134750.0,0.5,In-store
Sports Direct,1185732,2021-03-15 00:00:00,15,3,2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,35.0,450,157500.0,62999.99999999999,0.3999999999999999,In-store
Sports Direct,1185732,2021-03-15 00:00:00,15,3,2021,Midwest,Michigan,Detroit,Women's Street Footwear,25.0,475,118750.0,35625.0,0.3,In-store
Sports Direct,1185732,2021-03-15 00:00:00,15,3,2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,30.0,325,97499.99999999996,34124.999999999985,0.35,In-store
Sports Direct,1185732,2021-03-15 00:00:00,15,3,2021,Midwest,Michigan,Detroit,Men's Apparel,45.00000000000001,375,168750.00000000003,67500.0,0.3999999999999999,In-store
Sports Direct,1185732,2021-03-15 00:00:00,15,3,2021,Midwest,Michigan,Detroit,Women's Apparel,35.0,475,166250.0,91437.5,0.55,In-store
Sports Direct,1185732,2021-04-16 00:00:00,16,4,2021,Midwest,Michigan,Detroit,Men's Street Footwear,35.0,725,253750.0,126875.0,0.5,In-store
Sports Direct,1185732,2021-04-16 00:00:00,16,4,2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,40.0,425,170000.0,68000.0,0.3999999999999999,In-store
Sports Direct,1185732,2021-04-16 00:00:00,16,4,2021,Midwest,Michigan,Detroit,Women's Street Footwear,30.000000000000004,450,135000.00000000003,40500.00000000001,0.3,In-store
Sports Direct,1185732,2021-04-16 00:00:00,16,4,2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,35.0,375,131250.0,45937.5,0.35,In-store
Sports Direct,1185732,2021-04-16 00:00:00,16,4,2021,Midwest,Michigan,Detroit,Men's Apparel,50.0,400,200000.0,80000.0,0.3999999999999999,In-store
Sports Direct,1185732,2021-04-16 00:00:00,16,4,2021,Midwest,Michigan,Detroit,Women's Apparel,40.0,525,210000.0,115500.0,0.55,In-store
Sports Direct,1185732,2021-05-15 00:00:00,15,5,2021,Midwest,Michigan,Detroit,Men's Street Footwear,50.0,795,397500.0,198750.0,0.5,In-store
Sports Direct,1185732,2021-05-15 00:00:00,15,5,2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,50.0,500,250000.0,100000.0,0.3999999999999999,In-store
Sports Direct,1185732,2021-05-15 00:00:00,15,5,2021,Midwest,Michigan,Detroit,Women's Street Footwear,45.0,475,213750.0,64125.0,0.3,In-store
Sports Direct,1185732,2021-05-15 00:00:00,15,5,2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,45.0,450,202500.0,70875.0,0.35,In-store
Sports Direct,1185732,2021-05-15 00:00:00,15,5,2021,Midwest,Michigan,Detroit,Men's Apparel,54.99999999999999,475,261250.0,104500.0,0.3999999999999999,In-store
Sports Direct,1185732,2021-05-15 00:00:00,15,5,2021,Midwest,Michigan,Detroit,Women's Apparel,60.0,575,345000.0,189750.00000000003,0.55,In-store
Sports Direct,1185732,2021-06-17 00:00:00,17,6,2021,Midwest,Michigan,Detroit,Men's Street Footwear,54.99999999999999,825,453750.0,226875.0,0.5,In-store
Sports Direct,1185732,2021-06-17 00:00:00,17,6,2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,50.0,575,287500.0,115000.0,0.3999999999999999,In-store
Sports Direct,1185732,2021-06-17 00:00:00,17,6,2021,Midwest,Michigan,Detroit,Women's Street Footwear,45.0,550,247500.0,74250.0,0.3,In-store
Sports Direct,1185732,2021-06-17 00:00:00,17,6,2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,45.0,525,236250.0,82687.5,0.35,In-store
Sports Direct,1185732,2021-06-17 00:00:00,17,6,2021,Midwest,Michigan,Detroit,Men's Apparel,60.0,525,315000.0,126000.0,0.3999999999999999,In-store
Sports Direct,1185732,2021-06-17 00:00:00,17,6,2021,Midwest,Michigan,Detroit,Women's Apparel,65.0,675,438750.0,241312.50000000003,0.55,In-store
Sports Direct,1185732,2021-07-15 00:00:00,15,7,2021,Midwest,Michigan,Detroit,Men's Street Footwear,60.0,900,540000.0,270000.0,0.5,In-store
Sports Direct,1185732,2021-07-15 00:00:00,15,7,2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,55.00000000000001,650,357500.00000000006,143000.0,0.3999999999999999,In-store
Sports Direct,1185732,2021-07-15 00:00:00,15,7,2021,Midwest,Michigan,Detroit,Women's Street Footwear,50.0,575,287500.0,86250.0,0.3,In-store
Sports Direct,1185732,2021-07-15 00:00:00,15,7,2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,50.0,525,262500.0,91875.0,0.35,In-store
Sports Direct,1185732,2021-07-15 00:00:00,15,7,2021,Midwest,Michigan,Detroit,Men's Apparel,60.0,550,330000.0,132000.0,0.3999999999999999,In-store
Sports Direct,1185732,2021-07-15 00:00:00,15,7,2021,Midwest,Michigan,Detroit,Women's Apparel,65.0,725,471250.0,259187.50000000003,0.55,In-store
Sports Direct,1185732,2021-08-16 00:00:00,16,8,2021,Midwest,Michigan,Detroit,Men's Street Footwear,60.0,875,525000.0,262500.0,0.5,In-store
Sports Direct,1185732,2021-08-16 00:00:00,16,8,2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,55.00000000000001,650,357500.00000000006,143000.0,0.3999999999999999,In-store
Sports Direct,1185732,2021-08-16 00:00:00,16,8,2021,Midwest,Michigan,Detroit,Women's Street Footwear,45.00000000000001,575,258750.00000000003,77625.0,0.3,In-store
Sports Direct,1185732,2021-08-16 00:00:00,16,8,2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,35.0,525,183750.0,64312.49999999999,0.35,In-store
Sports Direct,1185732,2021-08-16 00:00:00,16,8,2021,Midwest,Michigan,Detroit,Men's Apparel,45.00000000000001,500,225000.00000000003,90000.0,0.3999999999999999,In-store
Sports Direct,1185732,2021-08-16 00:00:00,16,8,2021,Midwest,Michigan,Detroit,Women's Apparel,50.000000000000014,675,337500.0000000001,185625.0000000001,0.55,In-store
Sports Direct,1185732,2021-09-15 00:00:00,15,9,2021,Midwest,Michigan,Detroit,Men's Street Footwear,45.00000000000001,800,360000.00000000006,180000.00000000003,0.5,In-store
Sports Direct,1185732,2021-09-15 00:00:00,15,9,2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,40.000000000000014,600,240000.0000000001,96000.00000000004,0.3999999999999999,In-store
Sports Direct,1185732,2021-09-15 00:00:00,15,9,2021,Midwest,Michigan,Detroit,Women's Street Footwear,35.0,500,175000.0,52500.0,0.3,In-store
Sports Direct,1185732,2021-09-15 00:00:00,15,9,2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,35.0,475,166250.0,58187.49999999999,0.35,In-store
Sports Direct,1185732,2021-09-15 00:00:00,15,9,2021,Midwest,Michigan,Detroit,Men's Apparel,45.00000000000001,475,213750.00000000003,85500.0,0.3999999999999999,In-store
Sports Direct,1185732,2021-09-15 00:00:00,15,9,2021,Midwest,Michigan,Detroit,Women's Apparel,50.000000000000014,575,287500.00000000006,158125.00000000006,0.55,In-store
Sports Direct,1185732,2021-10-17 00:00:00,17,10,2021,Midwest,Michigan,Detroit,Men's Street Footwear,50.000000000000014,750,375000.0000000001,187500.0000000001,0.5,In-store
Sports Direct,1185732,2021-10-17 00:00:00,17,10,2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,40.000000000000014,575,230000.0000000001,92000.00000000004,0.3999999999999999,In-store
